image_id,slide_path,pen_mark_fraction,pen_green_fraction,pen_blue_fraction,pen_black_fraction,pen_colors,has_pen_mark,status
4271f838ba2f13ffd46386db5248e904,/common/omarmlab/members/anh/panda_project/data/slides/4271f838ba2f13ffd46386db5248e904.tiff,0.0,0.0,0.0,0.0,,False,ok
4274afab5a0dfcdb8296d351150a754a,/common/omarmlab/members/anh/panda_project/data/slides/4274afab5a0dfcdb8296d351150a754a.tiff,0.0,0.0,0.0,0.0,,False,ok
427f804eef0ccf5d4f858288d6399c7d,/common/omarmlab/members/anh/panda_project/data/slides/427f804eef0ccf5d4f858288d6399c7d.tiff,0.00063637,0.00063637,0.0,0.0,green,True,ok
428f0c9a110cf7cae62d620a4306ceaf,/common/omarmlab/members/anh/panda_project/data/slides/428f0c9a110cf7cae62d620a4306ceaf.tiff,0.0,0.0,0.0,0.0,,False,ok
42bdc13df1e2910577c98462716c6075,/common/omarmlab/members/anh/panda_project/data/slides/42bdc13df1e2910577c98462716c6075.tiff,0.0,0.0,0.0,0.0,,False,ok
42c0d2324381e596483e201577d0d9b0,/common/omarmlab/members/anh/panda_project/data/slides/42c0d2324381e596483e201577d0d9b0.tiff,5.85e-06,5.9e-07,0.0,5.27e-06,,False,ok
42c97dfa8a8d7ab5ee5ddcc6a5c968da,/common/omarmlab/members/anh/panda_project/data/slides/42c97dfa8a8d7ab5ee5ddcc6a5c968da.tiff,0.0,0.0,0.0,0.0,,False,ok
42cb31b9fc4dca6da8112c72600ce8e3,/common/omarmlab/members/anh/panda_project/data/slides/42cb31b9fc4dca6da8112c72600ce8e3.tiff,3.6e-07,0.0,0.0,3.6e-07,,False,ok
42cb627feeceb770537e6c322c763dbf,/common/omarmlab/members/anh/panda_project/data/slides/42cb627feeceb770537e6c322c763dbf.tiff,6.2e-07,0.0,0.0,6.2e-07,,False,ok
430d7fb12afa81a367453073a1dd899f,/common/omarmlab/members/anh/panda_project/data/slides/430d7fb12afa81a367453073a1dd899f.tiff,8.2e-07,0.0,0.0,8.2e-07,,False,ok
431054766be0a31b6a652aa5d1caea41,/common/omarmlab/members/anh/panda_project/data/slides/431054766be0a31b6a652aa5d1caea41.tiff,6.263e-05,5.97e-05,0.0,2.93e-06,,False,ok
43111f9c3a9aca9f3b1daf09f392f3c8,/common/omarmlab/members/anh/panda_project/data/slides/43111f9c3a9aca9f3b1daf09f392f3c8.tiff,0.00040004,0.00039666,0.0,3.39e-06,green,True,ok
4318a5e5772810d926a7c82899c772d2,/common/omarmlab/members/anh/panda_project/data/slides/4318a5e5772810d926a7c82899c772d2.tiff,0.0,0.0,0.0,0.0,,False,ok
43276423852d930b27c86103e63d8288,/common/omarmlab/members/anh/panda_project/data/slides/43276423852d930b27c86103e63d8288.tiff,0.00260031,0.0,0.00092745,0.00167287,"blue,black",True,ok
432abc4bb7e9413b738f13e982b11868,/common/omarmlab/members/anh/panda_project/data/slides/432abc4bb7e9413b738f13e982b11868.tiff,0.0,0.0,0.0,0.0,,False,ok
433a1eea85c4450c1814a8ad781ff244,/common/omarmlab/members/anh/panda_project/data/slides/433a1eea85c4450c1814a8ad781ff244.tiff,0.0,0.0,0.0,0.0,,False,ok
4351d8299a773ed099cc12148b61fefd,/common/omarmlab/members/anh/panda_project/data/slides/4351d8299a773ed099cc12148b61fefd.tiff,1.45e-05,0.0,0.0,1.45e-05,,False,ok
435661930d09e42e5217033238c404c0,/common/omarmlab/members/anh/panda_project/data/slides/435661930d09e42e5217033238c404c0.tiff,0.00021409,0.0002127,0.0,1.39e-06,green,True,ok
435f5526bfee811bcd4bbf54ad40b600,/common/omarmlab/members/anh/panda_project/data/slides/435f5526bfee811bcd4bbf54ad40b600.tiff,1.36e-06,0.0,0.0,1.36e-06,,False,ok
436b91d1faa3d2c896f31e1b91b868a3,/common/omarmlab/members/anh/panda_project/data/slides/436b91d1faa3d2c896f31e1b91b868a3.tiff,6.793e-05,0.0,1.59e-05,5.203e-05,,False,ok
436fe677570dbf833a4298a1f0346edf,/common/omarmlab/members/anh/panda_project/data/slides/436fe677570dbf833a4298a1f0346edf.tiff,3.534e-05,1.805e-05,0.0,1.729e-05,,False,ok
436fff2e0e75ea2ef844b57d88d3c212,/common/omarmlab/members/anh/panda_project/data/slides/436fff2e0e75ea2ef844b57d88d3c212.tiff,0.0,0.0,0.0,0.0,,False,ok
4393d46b83d4747ed613d11040dbffed,/common/omarmlab/members/anh/panda_project/data/slides/4393d46b83d4747ed613d11040dbffed.tiff,0.00049985,0.0,0.0,0.00049985,,False,ok
439d66d2d3cb43a3208fd15917941334,/common/omarmlab/members/anh/panda_project/data/slides/439d66d2d3cb43a3208fd15917941334.tiff,0.00076872,0.0,0.00076872,0.0,blue,True,ok
43b6a97c91c43fd8cd8a66210e2dfce5,/common/omarmlab/members/anh/panda_project/data/slides/43b6a97c91c43fd8cd8a66210e2dfce5.tiff,4.57e-06,0.0,0.0,4.57e-06,,False,ok
43c2e485e4b5b12e1e5da69bcff065a4,/common/omarmlab/members/anh/panda_project/data/slides/43c2e485e4b5b12e1e5da69bcff065a4.tiff,0.00557972,0.0,0.00557905,6.7e-07,blue,True,ok
43dd1d762afad36444938fa931630a93,/common/omarmlab/members/anh/panda_project/data/slides/43dd1d762afad36444938fa931630a93.tiff,0.00387869,0.0,0.00384252,3.617e-05,blue,True,ok
43f1934ed5821f2b4897e6535b432668,/common/omarmlab/members/anh/panda_project/data/slides/43f1934ed5821f2b4897e6535b432668.tiff,0.00151363,0.00148521,0.0,2.842e-05,green,True,ok
43f7943591b6d78cf4ddec563d020487,/common/omarmlab/members/anh/panda_project/data/slides/43f7943591b6d78cf4ddec563d020487.tiff,0.00013958,0.00013958,0.0,0.0,green,True,ok
43fb03bd110f08e7c36fcbfcf43feccf,/common/omarmlab/members/anh/panda_project/data/slides/43fb03bd110f08e7c36fcbfcf43feccf.tiff,7.2e-07,0.0,0.0,7.2e-07,,False,ok
441265c6b4598e9bcd10bc10eb6293cc,/common/omarmlab/members/anh/panda_project/data/slides/441265c6b4598e9bcd10bc10eb6293cc.tiff,0.0,0.0,0.0,0.0,,False,ok
441b527337da4319cf700b6e7da9fa0c,/common/omarmlab/members/anh/panda_project/data/slides/441b527337da4319cf700b6e7da9fa0c.tiff,4.27e-05,4.27e-05,0.0,0.0,,False,ok
44350cd9c0b41005308e65c2d9ee8ac1,/common/omarmlab/members/anh/panda_project/data/slides/44350cd9c0b41005308e65c2d9ee8ac1.tiff,5.8e-07,0.0,0.0,5.8e-07,,False,ok
4444987df780434b2dba8306b086fd64,/common/omarmlab/members/anh/panda_project/data/slides/4444987df780434b2dba8306b086fd64.tiff,0.00044521,0.0,0.0,0.00044521,,False,ok
446664c5c1545096585825aad5bc9310,/common/omarmlab/members/anh/panda_project/data/slides/446664c5c1545096585825aad5bc9310.tiff,0.00388266,0.0,0.0,0.00388266,black,True,ok
4466722a9c574e8572224b7e853d4f53,/common/omarmlab/members/anh/panda_project/data/slides/4466722a9c574e8572224b7e853d4f53.tiff,0.0,0.0,0.0,0.0,,False,ok
447ceabf87de7431032ef708132594d5,/common/omarmlab/members/anh/panda_project/data/slides/447ceabf87de7431032ef708132594d5.tiff,9.626e-05,0.0,0.0,9.626e-05,,False,ok
44a0e59d540e47bd78f739e49f4b0680,/common/omarmlab/members/anh/panda_project/data/slides/44a0e59d540e47bd78f739e49f4b0680.tiff,0.0,0.0,0.0,0.0,,False,ok
44a18e239f8354b5347d91855a2508bd,/common/omarmlab/members/anh/panda_project/data/slides/44a18e239f8354b5347d91855a2508bd.tiff,0.0,0.0,0.0,0.0,,False,ok
44bd92639cb37e2cc41d253bc4671241,/common/omarmlab/members/anh/panda_project/data/slides/44bd92639cb37e2cc41d253bc4671241.tiff,0.0,0.0,0.0,0.0,,False,ok
44dc73a9af8cd93c44706b4152bb449a,/common/omarmlab/members/anh/panda_project/data/slides/44dc73a9af8cd93c44706b4152bb449a.tiff,0.0,0.0,0.0,0.0,,False,ok
44f1555353574ac79ce07ae55f40a932,/common/omarmlab/members/anh/panda_project/data/slides/44f1555353574ac79ce07ae55f40a932.tiff,0.0007167,0.0,0.0007167,0.0,blue,True,ok
44f20df33112cfc1ae49f18ee2efc913,/common/omarmlab/members/anh/panda_project/data/slides/44f20df33112cfc1ae49f18ee2efc913.tiff,0.0,0.0,0.0,0.0,,False,ok
44fe9866a8fbfc80642bd800e2e4954b,/common/omarmlab/members/anh/panda_project/data/slides/44fe9866a8fbfc80642bd800e2e4954b.tiff,0.00039258,0.0,8.04e-06,0.00038454,,False,ok
4502c2c9c9c1041564225b9d8fad13c1,/common/omarmlab/members/anh/panda_project/data/slides/4502c2c9c9c1041564225b9d8fad13c1.tiff,0.00350761,0.00350761,0.0,0.0,green,True,ok
450f03b3f86c156365c1f7ef8e38f995,/common/omarmlab/members/anh/panda_project/data/slides/450f03b3f86c156365c1f7ef8e38f995.tiff,0.0,0.0,0.0,0.0,,False,ok
4517c109e23cf3b572373db82b519303,/common/omarmlab/members/anh/panda_project/data/slides/4517c109e23cf3b572373db82b519303.tiff,0.00650258,0.0,0.0,0.00650258,black,True,ok
451b173c2c31ffe1cdd3528da102b3f7,/common/omarmlab/members/anh/panda_project/data/slides/451b173c2c31ffe1cdd3528da102b3f7.tiff,0.0,0.0,0.0,0.0,,False,ok
4520cef8cba78d1b80ed7de894c416b5,/common/omarmlab/members/anh/panda_project/data/slides/4520cef8cba78d1b80ed7de894c416b5.tiff,8.45e-06,0.0,8.45e-06,0.0,,False,ok
4529b55616610e6206384be8245d1238,/common/omarmlab/members/anh/panda_project/data/slides/4529b55616610e6206384be8245d1238.tiff,0.00085892,0.0,0.00085892,0.0,blue,True,ok
452eca104841c28098e3ea454f9626c5,/common/omarmlab/members/anh/panda_project/data/slides/452eca104841c28098e3ea454f9626c5.tiff,0.0039952,0.0,0.0039952,0.0,blue,True,ok
45536830c0c451c9397571656c5f36ce,/common/omarmlab/members/anh/panda_project/data/slides/45536830c0c451c9397571656c5f36ce.tiff,6.294e-05,0.0,0.0,6.294e-05,,False,ok
4556ea2541ab33c9fb2461d1aeed2bc6,/common/omarmlab/members/anh/panda_project/data/slides/4556ea2541ab33c9fb2461d1aeed2bc6.tiff,5.908e-05,5.908e-05,0.0,0.0,,False,ok
45910500e405b732fd6c0d50c921e3f4,/common/omarmlab/members/anh/panda_project/data/slides/45910500e405b732fd6c0d50c921e3f4.tiff,0.0,0.0,0.0,0.0,,False,ok
4599ff734c6e613e38adc41ce8f798b4,/common/omarmlab/members/anh/panda_project/data/slides/4599ff734c6e613e38adc41ce8f798b4.tiff,1.96e-06,0.0,0.0,1.96e-06,,False,ok
45b107368018ae2d6174aa5c1c6aa29c,/common/omarmlab/members/anh/panda_project/data/slides/45b107368018ae2d6174aa5c1c6aa29c.tiff,0.01436938,0.0,0.0,0.01436938,black,True,ok
45b722a9c968f995fcc13d1e59cbcc88,/common/omarmlab/members/anh/panda_project/data/slides/45b722a9c968f995fcc13d1e59cbcc88.tiff,0.00010919,0.0,0.0,0.00010919,,False,ok
45b99a45cfdae3158c6de1062c90055d,/common/omarmlab/members/anh/panda_project/data/slides/45b99a45cfdae3158c6de1062c90055d.tiff,3.491e-05,0.0,9.05e-06,2.586e-05,,False,ok
45bc46a31180f65994e37850418e237b,/common/omarmlab/members/anh/panda_project/data/slides/45bc46a31180f65994e37850418e237b.tiff,1.7e-06,0.0,0.0,1.7e-06,,False,ok
45d0ddf0aeb9b7f3c8e6c19c4405ac99,/common/omarmlab/members/anh/panda_project/data/slides/45d0ddf0aeb9b7f3c8e6c19c4405ac99.tiff,5e-07,0.0,0.0,5e-07,,False,ok
45e58b0ddd95fcf40dd592e293e301aa,/common/omarmlab/members/anh/panda_project/data/slides/45e58b0ddd95fcf40dd592e293e301aa.tiff,0.0,0.0,0.0,0.0,,False,ok
45e754f2ea20f3fc8df0d9f7d358ac90,/common/omarmlab/members/anh/panda_project/data/slides/45e754f2ea20f3fc8df0d9f7d358ac90.tiff,0.0,0.0,0.0,0.0,,False,ok
4600b8e6025b7af1836bedf33e2b5c66,/common/omarmlab/members/anh/panda_project/data/slides/4600b8e6025b7af1836bedf33e2b5c66.tiff,0.0,0.0,0.0,0.0,,False,ok
4607eab3c100ba73a7815b20fb2f3cdb,/common/omarmlab/members/anh/panda_project/data/slides/4607eab3c100ba73a7815b20fb2f3cdb.tiff,0.0,0.0,0.0,0.0,,False,ok
46139ecde6bc5abd09e0dc4116c85fb3,/common/omarmlab/members/anh/panda_project/data/slides/46139ecde6bc5abd09e0dc4116c85fb3.tiff,0.0,0.0,0.0,0.0,,False,ok
4621bcbbece53892b356cd1d7ca6d884,/common/omarmlab/members/anh/panda_project/data/slides/4621bcbbece53892b356cd1d7ca6d884.tiff,0.0,0.0,0.0,0.0,,False,ok
462839866ad252b9bbf2c34be653745e,/common/omarmlab/members/anh/panda_project/data/slides/462839866ad252b9bbf2c34be653745e.tiff,0.00033743,0.0,0.00033743,0.0,blue,True,ok
462d4231224f8acdc85dc9449f803a2d,/common/omarmlab/members/anh/panda_project/data/slides/462d4231224f8acdc85dc9449f803a2d.tiff,3.225e-05,0.0,0.0,3.225e-05,,False,ok
4639b28cdc127ee5809e2223d50035ed,/common/omarmlab/members/anh/panda_project/data/slides/4639b28cdc127ee5809e2223d50035ed.tiff,0.0,0.0,0.0,0.0,,False,ok
463b0017e84cfe5ed9e1e78c99a22554,/common/omarmlab/members/anh/panda_project/data/slides/463b0017e84cfe5ed9e1e78c99a22554.tiff,0.0,0.0,0.0,0.0,,False,ok
4648da3952ca9db5259d110694b9ea8d,/common/omarmlab/members/anh/panda_project/data/slides/4648da3952ca9db5259d110694b9ea8d.tiff,0.0,0.0,0.0,0.0,,False,ok
464d35ac0644183c0891abde15a042c7,/common/omarmlab/members/anh/panda_project/data/slides/464d35ac0644183c0891abde15a042c7.tiff,0.0,0.0,0.0,0.0,,False,ok
464f8dbd8b906717dd1eb94a344f7262,/common/omarmlab/members/anh/panda_project/data/slides/464f8dbd8b906717dd1eb94a344f7262.tiff,1.19e-06,5.9e-07,0.0,5.9e-07,,False,ok
466a84e8d13813e7aabfe440f437d990,/common/omarmlab/members/anh/panda_project/data/slides/466a84e8d13813e7aabfe440f437d990.tiff,8.2e-07,0.0,0.0,8.2e-07,,False,ok
4674372bd1be97535314d987e253a6c5,/common/omarmlab/members/anh/panda_project/data/slides/4674372bd1be97535314d987e253a6c5.tiff,0.0,0.0,0.0,0.0,,False,ok
46746de2fa12c4170dcc2eee96f63b0a,/common/omarmlab/members/anh/panda_project/data/slides/46746de2fa12c4170dcc2eee96f63b0a.tiff,0.0,0.0,0.0,0.0,,False,ok
467e6dae0cb2eb1af21e9cc3c602fde7,/common/omarmlab/members/anh/panda_project/data/slides/467e6dae0cb2eb1af21e9cc3c602fde7.tiff,5.07e-06,0.0,0.0,5.07e-06,,False,ok
467f8386fb72e5fe9970db33c8791302,/common/omarmlab/members/anh/panda_project/data/slides/467f8386fb72e5fe9970db33c8791302.tiff,0.00367572,0.0,0.0,0.00367572,black,True,ok
4695453e7447f0c2266995c8dc4c0f78,/common/omarmlab/members/anh/panda_project/data/slides/4695453e7447f0c2266995c8dc4c0f78.tiff,0.00046381,0.0,1.65e-06,0.00046216,,False,ok
46ba7e08ffab2db7ec66bc84b2f7efbe,/common/omarmlab/members/anh/panda_project/data/slides/46ba7e08ffab2db7ec66bc84b2f7efbe.tiff,6.3e-07,0.0,0.0,6.3e-07,,False,ok
46d067b212c4dda9e6f87c8b82f22d79,/common/omarmlab/members/anh/panda_project/data/slides/46d067b212c4dda9e6f87c8b82f22d79.tiff,5.43e-06,0.0,0.0,5.43e-06,,False,ok
46de8984e7374ec2a14fe538720cf688,/common/omarmlab/members/anh/panda_project/data/slides/46de8984e7374ec2a14fe538720cf688.tiff,1.38e-06,6.9e-07,0.0,6.9e-07,,False,ok
46f1c6a77e6de339e042fbb6334ae713,/common/omarmlab/members/anh/panda_project/data/slides/46f1c6a77e6de339e042fbb6334ae713.tiff,0.00038308,0.0,0.0,0.00038308,,False,ok
46f767c8c76697a603e52b56a33f86a0,/common/omarmlab/members/anh/panda_project/data/slides/46f767c8c76697a603e52b56a33f86a0.tiff,3.47e-05,3.47e-05,0.0,0.0,,False,ok
470af261bcc43fceb068eb58692928d2,/common/omarmlab/members/anh/panda_project/data/slides/470af261bcc43fceb068eb58692928d2.tiff,0.0,0.0,0.0,0.0,,False,ok
4721d191d9f8a869dc31fd220e5bd1e1,/common/omarmlab/members/anh/panda_project/data/slides/4721d191d9f8a869dc31fd220e5bd1e1.tiff,0.0,0.0,0.0,0.0,,False,ok
473af71fb330ea26e33a3c24eaa14b6f,/common/omarmlab/members/anh/panda_project/data/slides/473af71fb330ea26e33a3c24eaa14b6f.tiff,0.0,0.0,0.0,0.0,,False,ok
4747cb458c0eb0122fe1624184d3b2e0,/common/omarmlab/members/anh/panda_project/data/slides/4747cb458c0eb0122fe1624184d3b2e0.tiff,0.0,0.0,0.0,0.0,,False,ok
474f496f367f6208122c95f70015cbcf,/common/omarmlab/members/anh/panda_project/data/slides/474f496f367f6208122c95f70015cbcf.tiff,0.0,0.0,0.0,0.0,,False,ok
4758f0c0f3fbcc8dee2d2c898b4c40f5,/common/omarmlab/members/anh/panda_project/data/slides/4758f0c0f3fbcc8dee2d2c898b4c40f5.tiff,0.00108439,0.0,0.00105144,3.296e-05,blue,True,ok
476f0dfb144aee7d5422dcc3b2b97a9f,/common/omarmlab/members/anh/panda_project/data/slides/476f0dfb144aee7d5422dcc3b2b97a9f.tiff,3.675e-05,0.0,3.675e-05,0.0,,False,ok
47791bc4ed9a7eb5329f4af7c4bbb84d,/common/omarmlab/members/anh/panda_project/data/slides/47791bc4ed9a7eb5329f4af7c4bbb84d.tiff,0.00348734,0.0,0.00348616,1.18e-06,blue,True,ok
478261713d5379009e2f1be1ad3deb63,/common/omarmlab/members/anh/panda_project/data/slides/478261713d5379009e2f1be1ad3deb63.tiff,0.0,0.0,0.0,0.0,,False,ok
479200a381febadfd767615fbe77c3ea,/common/omarmlab/members/anh/panda_project/data/slides/479200a381febadfd767615fbe77c3ea.tiff,0.0,0.0,0.0,0.0,,False,ok
479c67e60b431a189c31e65be43f3741,/common/omarmlab/members/anh/panda_project/data/slides/479c67e60b431a189c31e65be43f3741.tiff,0.0,0.0,0.0,0.0,,False,ok
479e2541da741a1bad39571b15c96a18,/common/omarmlab/members/anh/panda_project/data/slides/479e2541da741a1bad39571b15c96a18.tiff,0.0,0.0,0.0,0.0,,False,ok
47d2d79be7e67f1ead3b0443e5901aaf,/common/omarmlab/members/anh/panda_project/data/slides/47d2d79be7e67f1ead3b0443e5901aaf.tiff,0.0,0.0,0.0,0.0,,False,ok
47de9353032a12ede4ea28c8217b8a35,/common/omarmlab/members/anh/panda_project/data/slides/47de9353032a12ede4ea28c8217b8a35.tiff,1.484e-05,8.2e-07,0.0,1.402e-05,,False,ok
47ebeac86bb4d9eb51f2cb5ce110a823,/common/omarmlab/members/anh/panda_project/data/slides/47ebeac86bb4d9eb51f2cb5ce110a823.tiff,0.00231029,0.00231029,0.0,0.0,green,True,ok
47f34de873955e8e03e954e3882d747f,/common/omarmlab/members/anh/panda_project/data/slides/47f34de873955e8e03e954e3882d747f.tiff,0.00211906,0.0,0.0,0.00211906,black,True,ok
47f750f4872babd55dfbe6864811b5b5,/common/omarmlab/members/anh/panda_project/data/slides/47f750f4872babd55dfbe6864811b5b5.tiff,0.0006886,0.0,0.0,0.0006886,black,True,ok
4800ba489b63f1cf36762ddef7683867,/common/omarmlab/members/anh/panda_project/data/slides/4800ba489b63f1cf36762ddef7683867.tiff,0.0,0.0,0.0,0.0,,False,ok
480dc522c58d59f6a6eb7b5351352d16,/common/omarmlab/members/anh/panda_project/data/slides/480dc522c58d59f6a6eb7b5351352d16.tiff,0.00302976,0.0,0.00302976,0.0,blue,True,ok
48176351db9eb0d9066ac09610039e6d,/common/omarmlab/members/anh/panda_project/data/slides/48176351db9eb0d9066ac09610039e6d.tiff,0.0,0.0,0.0,0.0,,False,ok
48440a60d18ab8e5a6f09de20a50bb27,/common/omarmlab/members/anh/panda_project/data/slides/48440a60d18ab8e5a6f09de20a50bb27.tiff,0.02960777,0.0,0.0,0.02960777,black,True,ok
4848dd56a8f4a49a77f8535469b9de1e,/common/omarmlab/members/anh/panda_project/data/slides/4848dd56a8f4a49a77f8535469b9de1e.tiff,0.0,0.0,0.0,0.0,,False,ok
4859aea02180c9b02fbd1be4e538240c,/common/omarmlab/members/anh/panda_project/data/slides/4859aea02180c9b02fbd1be4e538240c.tiff,0.0,0.0,0.0,0.0,,False,ok
4867b2a030243b9079a0bf08db01cb03,/common/omarmlab/members/anh/panda_project/data/slides/4867b2a030243b9079a0bf08db01cb03.tiff,8.9e-07,0.0,0.0,8.9e-07,,False,ok
487ca72fd110eee2985954aeda10f456,/common/omarmlab/members/anh/panda_project/data/slides/487ca72fd110eee2985954aeda10f456.tiff,3.156e-05,0.0,0.0,3.156e-05,,False,ok
487dd5dc98d2980278b5be229dd56e60,/common/omarmlab/members/anh/panda_project/data/slides/487dd5dc98d2980278b5be229dd56e60.tiff,0.0,0.0,0.0,0.0,,False,ok
48896f2b866e9694586b3377025c4927,/common/omarmlab/members/anh/panda_project/data/slides/48896f2b866e9694586b3377025c4927.tiff,0.00026237,0.0,0.0,0.00026237,,False,ok
4889d1102cccd3a96257d9966309d793,/common/omarmlab/members/anh/panda_project/data/slides/4889d1102cccd3a96257d9966309d793.tiff,0.03728098,1.2e-06,0.0,0.03727979,black,True,ok
48978e6f6ae7bcc2044599737aee9b8d,/common/omarmlab/members/anh/panda_project/data/slides/48978e6f6ae7bcc2044599737aee9b8d.tiff,1.29e-06,0.0,0.0,1.29e-06,,False,ok
48a55edac048e97e80e63a7c55bf2afa,/common/omarmlab/members/anh/panda_project/data/slides/48a55edac048e97e80e63a7c55bf2afa.tiff,0.00305801,0.0,0.0,0.00305801,black,True,ok
48ace73483c38f13d786c4da72ecf25e,/common/omarmlab/members/anh/panda_project/data/slides/48ace73483c38f13d786c4da72ecf25e.tiff,0.0,0.0,0.0,0.0,,False,ok
48b90b806560b21a02cbfcea8a2b3977,/common/omarmlab/members/anh/panda_project/data/slides/48b90b806560b21a02cbfcea8a2b3977.tiff,3.7e-07,0.0,0.0,3.7e-07,,False,ok
48df3ca910d365bdea427ed5b7c31808,/common/omarmlab/members/anh/panda_project/data/slides/48df3ca910d365bdea427ed5b7c31808.tiff,0.0,0.0,0.0,0.0,,False,ok
490417dca347af4b988ecbe11c54db52,/common/omarmlab/members/anh/panda_project/data/slides/490417dca347af4b988ecbe11c54db52.tiff,0.00059632,2.83e-06,0.0,0.00059349,black,True,ok
49133c1015b7f1695b6225f4b0f1985c,/common/omarmlab/members/anh/panda_project/data/slides/49133c1015b7f1695b6225f4b0f1985c.tiff,0.0,0.0,0.0,0.0,,False,ok
492bf65046ad2ac9f710930418b15a75,/common/omarmlab/members/anh/panda_project/data/slides/492bf65046ad2ac9f710930418b15a75.tiff,0.0,0.0,0.0,0.0,,False,ok
494a1bf06ff096d5949754b5d31f6805,/common/omarmlab/members/anh/panda_project/data/slides/494a1bf06ff096d5949754b5d31f6805.tiff,9.79e-06,8.01e-06,0.0,1.78e-06,,False,ok
495141a4b5d6dc8067a636025981f25e,/common/omarmlab/members/anh/panda_project/data/slides/495141a4b5d6dc8067a636025981f25e.tiff,0.00010154,0.00010024,0.0,1.3e-06,green,True,ok
4953f5a813043846c5e93b13adbcd1df,/common/omarmlab/members/anh/panda_project/data/slides/4953f5a813043846c5e93b13adbcd1df.tiff,0.0,0.0,0.0,0.0,,False,ok
4968e5f9e8c2d58318e33902e4617575,/common/omarmlab/members/anh/panda_project/data/slides/4968e5f9e8c2d58318e33902e4617575.tiff,5.4e-07,0.0,0.0,5.4e-07,,False,ok
49764620319a820dfd2e6738861b1aa0,/common/omarmlab/members/anh/panda_project/data/slides/49764620319a820dfd2e6738861b1aa0.tiff,0.00152334,0.0,0.0,0.00152334,black,True,ok
497813868ecc84bc315997f428262cd7,/common/omarmlab/members/anh/panda_project/data/slides/497813868ecc84bc315997f428262cd7.tiff,0.0,0.0,0.0,0.0,,False,ok
497cc4009e9ae310b54de6412cbf8b4a,/common/omarmlab/members/anh/panda_project/data/slides/497cc4009e9ae310b54de6412cbf8b4a.tiff,5.95e-06,3.97e-06,0.0,1.98e-06,,False,ok
497e1c9755641be4757136f16b8a8fad,/common/omarmlab/members/anh/panda_project/data/slides/497e1c9755641be4757136f16b8a8fad.tiff,0.0,0.0,0.0,0.0,,False,ok
498406f8f2e057bd58e5ec040e78c3ba,/common/omarmlab/members/anh/panda_project/data/slides/498406f8f2e057bd58e5ec040e78c3ba.tiff,0.00048522,0.0,0.0,0.00048522,,False,ok
4989c79e165ce9eaae95f44820c11b6a,/common/omarmlab/members/anh/panda_project/data/slides/4989c79e165ce9eaae95f44820c11b6a.tiff,0.0,0.0,0.0,0.0,,False,ok
4996dee45b988e6e90cdaac8d5efbe7d,/common/omarmlab/members/anh/panda_project/data/slides/4996dee45b988e6e90cdaac8d5efbe7d.tiff,0.0,0.0,0.0,0.0,,False,ok
49a0c86e2a3844bf8173990d5a5ad279,/common/omarmlab/members/anh/panda_project/data/slides/49a0c86e2a3844bf8173990d5a5ad279.tiff,0.0,0.0,0.0,0.0,,False,ok
49a2ed9b6af2a48a788b9dd6066bdb0a,/common/omarmlab/members/anh/panda_project/data/slides/49a2ed9b6af2a48a788b9dd6066bdb0a.tiff,0.0,0.0,0.0,0.0,,False,ok
49adfe9cc766f35827b1db55e01d8cca,/common/omarmlab/members/anh/panda_project/data/slides/49adfe9cc766f35827b1db55e01d8cca.tiff,7.2e-07,0.0,0.0,7.2e-07,,False,ok
49b4a94bd361663636f85ad747ad0da3,/common/omarmlab/members/anh/panda_project/data/slides/49b4a94bd361663636f85ad747ad0da3.tiff,0.00259762,0.0,0.00259355,4.07e-06,blue,True,ok
49cf4320931ec7b716d8782ce29c4549,/common/omarmlab/members/anh/panda_project/data/slides/49cf4320931ec7b716d8782ce29c4549.tiff,0.0,0.0,0.0,0.0,,False,ok
49db2dc6d2b8ec83e08ecb69182012e1,/common/omarmlab/members/anh/panda_project/data/slides/49db2dc6d2b8ec83e08ecb69182012e1.tiff,5.2e-07,0.0,0.0,5.2e-07,,False,ok
49db41e3293630f0b1a566d7c9a8f07e,/common/omarmlab/members/anh/panda_project/data/slides/49db41e3293630f0b1a566d7c9a8f07e.tiff,0.00163774,0.0016138,0.0,2.394e-05,green,True,ok
49f730814453082b10d8fc713bd511ee,/common/omarmlab/members/anh/panda_project/data/slides/49f730814453082b10d8fc713bd511ee.tiff,0.0,0.0,0.0,0.0,,False,ok
4a17b334e64ab52c7861d0b251b4fa34,/common/omarmlab/members/anh/panda_project/data/slides/4a17b334e64ab52c7861d0b251b4fa34.tiff,1.31e-06,0.0,0.0,1.31e-06,,False,ok
4a2aec11bc2def9644ba9756f888ec24,/common/omarmlab/members/anh/panda_project/data/slides/4a2aec11bc2def9644ba9756f888ec24.tiff,9.915e-05,6.55e-06,0.0,9.261e-05,,False,ok
4a3e6e77b42a7e8f8b2dec472667bdbe,/common/omarmlab/members/anh/panda_project/data/slides/4a3e6e77b42a7e8f8b2dec472667bdbe.tiff,0.00085311,5.6e-07,0.0,0.00085255,black,True,ok
4a40f41b4f18ff0dffee2fefbb19ed3f,/common/omarmlab/members/anh/panda_project/data/slides/4a40f41b4f18ff0dffee2fefbb19ed3f.tiff,0.0,0.0,0.0,0.0,,False,ok
