image_id,x,y,labeled_frac,n_labeled,n_unannotated,n_benign,n_g3,n_g4,n_g5
01e5bb47fb34f075f87cbfbc8d630124,5632,11264,0.365658,95855,166289,1045,73939,11690,9181
01e5bb47fb34f075f87cbfbc8d630124,6144,11264,0.602634,157977,104167,125673,14310,0,17994
01e5bb47fb34f075f87cbfbc8d630124,6656,11264,0.083405,21864,240280,17437,4427,0,0
01e5bb47fb34f075f87cbfbc8d630124,5120,11776,0.029102,7629,254515,0,6016,0,1613
01e5bb47fb34f075f87cbfbc8d630124,5632,11776,0.445827,116871,145273,4404,76393,26173,9901
01e5bb47fb34f075f87cbfbc8d630124,6144,11776,0.684589,179461,82683,16096,82014,22731,58620
01e5bb47fb34f075f87cbfbc8d630124,6656,11776,0.146145,38311,223833,0,37694,0,617
01e5bb47fb34f075f87cbfbc8d630124,5632,12288,0.456635,119704,142440,0,107951,11753,0
01e5bb47fb34f075f87cbfbc8d630124,6144,12288,0.630375,165249,96895,0,111142,42689,11418
01e5bb47fb34f075f87cbfbc8d630124,6656,12288,0.483746,126811,135333,0,72059,54752,0
01e5bb47fb34f075f87cbfbc8d630124,5632,12800,0.279194,73189,188955,0,30222,36634,6333
01e5bb47fb34f075f87cbfbc8d630124,6144,12800,0.684242,179370,82774,0,142450,29923,6997
01e5bb47fb34f075f87cbfbc8d630124,6656,12800,0.529621,138837,123307,0,55122,83684,31
01e5bb47fb34f075f87cbfbc8d630124,7168,12800,0.238129,62424,199720,0,11572,17568,33284
01e5bb47fb34f075f87cbfbc8d630124,5632,13312,0.03709,9723,252421,0,5901,3822,0
01e5bb47fb34f075f87cbfbc8d630124,6144,13312,0.5751,150759,111385,0,41297,109462,0
01e5bb47fb34f075f87cbfbc8d630124,6656,13312,0.543762,142544,119600,0,104984,37178,382
01e5bb47fb34f075f87cbfbc8d630124,7168,13312,0.406429,106543,155601,0,97035,8169,1339
01e5bb47fb34f075f87cbfbc8d630124,6144,13824,0.360279,94445,167699,0,1831,92614,0
01e5bb47fb34f075f87cbfbc8d630124,6656,13824,0.732773,192092,70052,0,103729,88363,0
01e5bb47fb34f075f87cbfbc8d630124,7168,13824,0.744869,195263,66881,0,98770,96493,0
01e5bb47fb34f075f87cbfbc8d630124,7680,13824,0.134884,35359,226785,0,0,35359,0
01e5bb47fb34f075f87cbfbc8d630124,6144,14336,0.185596,48653,213491,0,11101,37552,0
01e5bb47fb34f075f87cbfbc8d630124,6656,14336,0.539619,141458,120686,0,83869,57589,0
01e5bb47fb34f075f87cbfbc8d630124,7168,14336,0.653484,171307,90837,0,63020,108287,0
01e5bb47fb34f075f87cbfbc8d630124,7680,14336,0.366676,96122,166022,0,0,96122,0
01e5bb47fb34f075f87cbfbc8d630124,6656,14848,0.560253,146867,115277,0,28809,118058,0
01e5bb47fb34f075f87cbfbc8d630124,7168,14848,0.711967,186638,75506,0,25808,136950,23880
01e5bb47fb34f075f87cbfbc8d630124,7680,14848,0.208633,54692,207452,0,0,48847,5845
01e5bb47fb34f075f87cbfbc8d630124,6656,15360,0.162117,42498,219646,0,17660,24838,0
01e5bb47fb34f075f87cbfbc8d630124,7168,15360,0.417313,109396,152748,0,21005,37754,50637
01e5bb47fb34f075f87cbfbc8d630124,7680,15360,0.267525,70130,192014,0,50118,11651,8361
01e5bb47fb34f075f87cbfbc8d630124,7168,15872,0.137897,36149,225995,0,22228,8917,5004
01e5bb47fb34f075f87cbfbc8d630124,7680,15872,0.219067,57427,204717,0,30549,6931,19947
01e5bb47fb34f075f87cbfbc8d630124,7168,16384,0.043076,11292,250852,0,0,0,11292
01e5bb47fb34f075f87cbfbc8d630124,7680,16384,0.270363,70874,191270,0,0,0,70874
022544d1446c2c44f8ca8ff53262dc5b,1536,512,0.059513,15601,246543,3719,11882,0,0
022544d1446c2c44f8ca8ff53262dc5b,1024,1024,0.120808,31669,230475,31669,0,0,0
022544d1446c2c44f8ca8ff53262dc5b,1536,1024,0.252079,66081,196063,46440,19641,0,0
022544d1446c2c44f8ca8ff53262dc5b,2048,1024,0.023533,6169,255975,6169,0,0,0
022544d1446c2c44f8ca8ff53262dc5b,1024,1536,0.144279,37822,224322,37822,0,0,0
022544d1446c2c44f8ca8ff53262dc5b,1536,1536,0.028175,7386,254758,5519,1867,0,0
022544d1446c2c44f8ca8ff53262dc5b,1536,2048,0.105495,27655,234489,0,27655,0,0
022544d1446c2c44f8ca8ff53262dc5b,2048,2048,0.019302,5060,257084,0,5060,0,0
022544d1446c2c44f8ca8ff53262dc5b,1024,4096,0.196331,51467,210677,43974,7493,0,0
022544d1446c2c44f8ca8ff53262dc5b,1536,4096,0.208553,54671,207473,54671,0,0,0
022544d1446c2c44f8ca8ff53262dc5b,1024,4608,0.550568,144328,117816,78194,66134,0,0
022544d1446c2c44f8ca8ff53262dc5b,1536,4608,0.088253,23135,239009,572,22563,0,0
022544d1446c2c44f8ca8ff53262dc5b,2048,4608,0.216045,56635,205509,0,56635,0,0
022544d1446c2c44f8ca8ff53262dc5b,2560,4608,0.141445,37079,225065,0,37079,0,0
022544d1446c2c44f8ca8ff53262dc5b,1024,5120,0.160713,42130,220014,5890,36240,0,0
022544d1446c2c44f8ca8ff53262dc5b,1536,5120,0.412498,108134,154010,0,108134,0,0
022544d1446c2c44f8ca8ff53262dc5b,2048,5120,0.766865,201029,61115,0,201029,0,0
022544d1446c2c44f8ca8ff53262dc5b,2560,5120,0.202934,53198,208946,0,53198,0,0
022544d1446c2c44f8ca8ff53262dc5b,1024,5632,0.115921,30388,231756,0,30388,0,0
022544d1446c2c44f8ca8ff53262dc5b,1536,5632,0.955074,250367,11777,0,250367,0,0
022544d1446c2c44f8ca8ff53262dc5b,2048,5632,0.85154,223226,38918,0,223226,0,0
022544d1446c2c44f8ca8ff53262dc5b,2560,5632,0.061695,16173,245971,0,16173,0,0
022544d1446c2c44f8ca8ff53262dc5b,1024,6144,0.197819,51857,210287,0,51857,0,0
022544d1446c2c44f8ca8ff53262dc5b,1536,6144,0.69619,182502,79642,0,182502,0,0
022544d1446c2c44f8ca8ff53262dc5b,2048,6144,0.66053,173154,88990,0,173154,0,0
022544d1446c2c44f8ca8ff53262dc5b,2560,6144,0.099987,26211,235933,0,26211,0,0
022544d1446c2c44f8ca8ff53262dc5b,1024,6656,0.086853,22768,239376,0,22768,0,0
022544d1446c2c44f8ca8ff53262dc5b,1536,6656,0.520134,136350,125794,0,136350,0,0
022544d1446c2c44f8ca8ff53262dc5b,2048,6656,0.573978,150465,111679,0,149491,0,974
022544d1446c2c44f8ca8ff53262dc5b,2560,6656,0.067295,17641,244503,0,15991,0,1650
022544d1446c2c44f8ca8ff53262dc5b,1024,7168,0.213715,56024,206120,0,56024,0,0
022544d1446c2c44f8ca8ff53262dc5b,1536,7168,0.552158,144745,117399,0,144745,0,0
022544d1446c2c44f8ca8ff53262dc5b,2048,7168,0.825657,216441,45703,0,216441,0,0
022544d1446c2c44f8ca8ff53262dc5b,2560,7168,0.331047,86782,175362,0,86782,0,0
022544d1446c2c44f8ca8ff53262dc5b,1024,7680,0.079899,20945,241199,0,20945,0,0
022544d1446c2c44f8ca8ff53262dc5b,1536,7680,0.666107,174616,87528,0,174616,0,0
022544d1446c2c44f8ca8ff53262dc5b,2048,7680,0.895325,234704,27440,0,234704,0,0
022544d1446c2c44f8ca8ff53262dc5b,2560,7680,0.628368,164723,97421,0,164723,0,0
022544d1446c2c44f8ca8ff53262dc5b,1536,8192,0.337242,88406,173738,0,88406,0,0
022544d1446c2c44f8ca8ff53262dc5b,2048,8192,0.59573,156167,105977,0,156167,0,0
022544d1446c2c44f8ca8ff53262dc5b,2560,8192,0.693962,181918,80226,0,181918,0,0
022544d1446c2c44f8ca8ff53262dc5b,1024,8704,0.017426,4568,257576,0,4568,0,0
022544d1446c2c44f8ca8ff53262dc5b,1536,8704,0.714733,187363,74781,0,187363,0,0
022544d1446c2c44f8ca8ff53262dc5b,2048,8704,0.311356,81620,180524,0,81620,0,0
022544d1446c2c44f8ca8ff53262dc5b,2560,8704,0.312565,81937,180207,0,81937,0,0
022544d1446c2c44f8ca8ff53262dc5b,1536,9216,0.243595,63857,198287,0,63857,0,0
022544d1446c2c44f8ca8ff53262dc5b,2048,9216,0.652637,171085,91059,0,171085,0,0
022544d1446c2c44f8ca8ff53262dc5b,2560,9216,0.169041,44313,217831,0,44313,0,0
022544d1446c2c44f8ca8ff53262dc5b,1536,9728,0.122673,32158,229986,0,32158,0,0
022544d1446c2c44f8ca8ff53262dc5b,2048,9728,0.299335,78469,183675,0,78469,0,0
022544d1446c2c44f8ca8ff53262dc5b,2560,9728,0.277992,72874,189270,0,72874,0,0
022544d1446c2c44f8ca8ff53262dc5b,1536,10240,0.654037,171452,90692,0,171452,0,0
022544d1446c2c44f8ca8ff53262dc5b,2048,10240,0.644779,169025,93119,0,169025,0,0
022544d1446c2c44f8ca8ff53262dc5b,2560,10240,0.353596,92693,169451,0,92693,0,0
022544d1446c2c44f8ca8ff53262dc5b,1536,10752,0.157303,41236,220908,0,41236,0,0
022544d1446c2c44f8ca8ff53262dc5b,2048,10752,0.635803,166672,95472,0,166672,0,0
022544d1446c2c44f8ca8ff53262dc5b,2560,10752,0.143196,37538,224606,0,37538,0,0
022544d1446c2c44f8ca8ff53262dc5b,1536,11264,0.535286,140322,121822,0,140322,0,0
022544d1446c2c44f8ca8ff53262dc5b,2048,11264,0.849586,222714,39430,0,222714,0,0
022544d1446c2c44f8ca8ff53262dc5b,2560,11264,0.579353,151874,110270,0,151874,0,0
022544d1446c2c44f8ca8ff53262dc5b,3072,11264,0.057079,14963,247181,0,14963,0,0
022544d1446c2c44f8ca8ff53262dc5b,1536,11776,0.468136,122719,139425,0,122719,0,0
022544d1446c2c44f8ca8ff53262dc5b,2048,11776,0.981369,257260,4884,0,257260,0,0
022544d1446c2c44f8ca8ff53262dc5b,2560,11776,0.98592,258453,3691,0,258453,0,0
022544d1446c2c44f8ca8ff53262dc5b,3072,11776,0.152199,39898,222246,0,39898,0,0
022544d1446c2c44f8ca8ff53262dc5b,1536,12288,0.413708,108451,153693,0,59948,48503,0
022544d1446c2c44f8ca8ff53262dc5b,2048,12288,0.961815,252134,10010,0,252134,0,0
022544d1446c2c44f8ca8ff53262dc5b,2560,12288,0.587753,154076,108068,0,154076,0,0
022544d1446c2c44f8ca8ff53262dc5b,3072,12288,0.017258,4524,257620,0,4524,0,0
022544d1446c2c44f8ca8ff53262dc5b,1536,12800,0.045795,12005,250139,0,12005,0,0
022544d1446c2c44f8ca8ff53262dc5b,2048,12800,0.745396,195401,66743,0,195401,0,0
022544d1446c2c44f8ca8ff53262dc5b,2560,12800,0.071682,18791,243353,0,18791,0,0
022544d1446c2c44f8ca8ff53262dc5b,1536,13312,0.196568,51529,210615,0,51529,0,0
022544d1446c2c44f8ca8ff53262dc5b,2048,13312,0.638027,167255,94889,0,167255,0,0
022544d1446c2c44f8ca8ff53262dc5b,2560,13312,0.37738,98928,163216,0,98928,0,0
022544d1446c2c44f8ca8ff53262dc5b,1536,13824,0.392746,102956,159188,0,102956,0,0
022544d1446c2c44f8ca8ff53262dc5b,2048,13824,0.513912,134719,127425,0,134719,0,0
022544d1446c2c44f8ca8ff53262dc5b,2560,13824,0.739063,193741,68403,0,193741,0,0
022544d1446c2c44f8ca8ff53262dc5b,3072,13824,0.171555,44972,217172,0,44972,0,0
022544d1446c2c44f8ca8ff53262dc5b,2048,14336,0.276215,72408,189736,0,72408,0,0
022544d1446c2c44f8ca8ff53262dc5b,2560,14336,0.899414,235776,26368,0,235776,0,0
022544d1446c2c44f8ca8ff53262dc5b,3072,14336,0.448044,117452,144692,0,117452,0,0
022544d1446c2c44f8ca8ff53262dc5b,2048,14848,0.154278,40443,221701,0,40443,0,0
022544d1446c2c44f8ca8ff53262dc5b,2560,14848,0.329571,86395,175749,0,86395,0,0
022544d1446c2c44f8ca8ff53262dc5b,3072,14848,0.165913,43493,218651,0,43493,0,0
022544d1446c2c44f8ca8ff53262dc5b,2048,15360,0.072063,18891,243253,0,18891,0,0
022544d1446c2c44f8ca8ff53262dc5b,2560,15360,0.601646,157718,104426,0,157718,0,0
022544d1446c2c44f8ca8ff53262dc5b,3072,15360,0.644608,168980,93164,0,168980,0,0
022544d1446c2c44f8ca8ff53262dc5b,2560,15872,0.042286,11085,251059,0,11085,0,0
022544d1446c2c44f8ca8ff53262dc5b,3072,15872,0.41003,107487,154657,0,107487,0,0
022a0bb891701b0161a7d4518415d0f4,17920,0,0.087456,22926,239218,0,0,22926,0
022a0bb891701b0161a7d4518415d0f4,18432,0,0.011093,2908,259236,0,0,2908,0
022a0bb891701b0161a7d4518415d0f4,14848,512,0.108669,28487,233657,0,15615,12872,0
022a0bb891701b0161a7d4518415d0f4,15360,512,0.021046,5517,256627,0,5517,0,0
022a0bb891701b0161a7d4518415d0f4,15872,512,0.033913,8890,253254,0,8890,0,0
022a0bb891701b0161a7d4518415d0f4,16384,512,0.199131,52201,209943,0,0,52201,0
022a0bb891701b0161a7d4518415d0f4,16896,512,0.718163,188262,73882,0,0,188262,0
022a0bb891701b0161a7d4518415d0f4,17408,512,0.727692,190760,71384,0,0,190760,0
022a0bb891701b0161a7d4518415d0f4,17920,512,0.888199,232836,29308,0,0,232836,0
022a0bb891701b0161a7d4518415d0f4,18432,512,0.116043,30420,231724,0,0,30420,0
022a0bb891701b0161a7d4518415d0f4,9728,1024,0.071075,18632,243512,0,0,18632,0
022a0bb891701b0161a7d4518415d0f4,10240,1024,0.397141,104108,158036,0,0,104108,0
022a0bb891701b0161a7d4518415d0f4,10752,1024,0.242096,63464,198680,0,0,63464,0
022a0bb891701b0161a7d4518415d0f4,11264,1024,0.406239,106493,155651,0,0,106493,0
022a0bb891701b0161a7d4518415d0f4,11776,1024,0.294876,77300,184844,0,0,77300,0
022a0bb891701b0161a7d4518415d0f4,12288,1024,0.265812,69681,192463,0,0,69681,0
022a0bb891701b0161a7d4518415d0f4,12800,1024,0.245068,64243,197901,0,0,64243,0
022a0bb891701b0161a7d4518415d0f4,13312,1024,0.455147,119314,142830,0,0,119314,0
022a0bb891701b0161a7d4518415d0f4,13824,1024,0.264896,69441,192703,0,0,69441,0
022a0bb891701b0161a7d4518415d0f4,14336,1024,0.298126,78152,183992,0,16599,61553,0
022a0bb891701b0161a7d4518415d0f4,14848,1024,0.59853,156901,105243,0,64692,92209,0
022a0bb891701b0161a7d4518415d0f4,15360,1024,0.404518,106042,156102,0,55683,50359,0
022a0bb891701b0161a7d4518415d0f4,15872,1024,0.299107,78409,183735,0,56748,21661,0
022a0bb891701b0161a7d4518415d0f4,16384,1024,0.237099,62154,199990,0,30703,31451,0
022a0bb891701b0161a7d4518415d0f4,16896,1024,0.091953,24105,238039,0,0,23221,884
022a0bb891701b0161a7d4518415d0f4,17408,1024,0.471375,123568,138576,0,0,123568,0
022a0bb891701b0161a7d4518415d0f4,17920,1024,0.44685,117139,145005,0,0,117139,0
022a0bb891701b0161a7d4518415d0f4,18432,1024,0.565681,148290,113854,0,4796,143494,0
022a0bb891701b0161a7d4518415d0f4,18944,1024,0.118702,31117,231027,0,1418,29699,0
022a0bb891701b0161a7d4518415d0f4,19968,1024,0.077126,20218,241926,20218,0,0,0
022a0bb891701b0161a7d4518415d0f4,20992,1024,0.167057,43793,218351,15246,28547,0,0
022a0bb891701b0161a7d4518415d0f4,22016,1024,0.025341,6643,255501,0,0,6643,0
022a0bb891701b0161a7d4518415d0f4,1024,1536,0.02013,5277,256867,0,0,5277,0
022a0bb891701b0161a7d4518415d0f4,1536,1536,0.191101,50096,212048,0,0,50096,0
022a0bb891701b0161a7d4518415d0f4,2048,1536,0.097107,25456,236688,0,0,25456,0
022a0bb891701b0161a7d4518415d0f4,2560,1536,0.199505,52299,209845,0,0,52299,0
022a0bb891701b0161a7d4518415d0f4,3072,1536,0.562901,147561,114583,0,0,147561,0
022a0bb891701b0161a7d4518415d0f4,3584,1536,0.465302,121976,140168,0,0,121976,0
022a0bb891701b0161a7d4518415d0f4,4096,1536,0.094608,24801,237343,0,0,24801,0
022a0bb891701b0161a7d4518415d0f4,8192,1536,0.360031,94380,167764,0,0,94380,0
022a0bb891701b0161a7d4518415d0f4,8704,1536,0.670052,175650,86494,0,0,175650,0
022a0bb891701b0161a7d4518415d0f4,9216,1536,0.512878,134448,127696,0,0,134448,0
022a0bb891701b0161a7d4518415d0f4,9728,1536,0.717728,188148,73996,0,0,188148,0
022a0bb891701b0161a7d4518415d0f4,10240,1536,0.854717,224059,38085,0,0,224059,0
022a0bb891701b0161a7d4518415d0f4,10752,1536,0.734425,192525,69619,0,0,192525,0
022a0bb891701b0161a7d4518415d0f4,11264,1536,0.600124,157319,104825,0,0,157319,0
022a0bb891701b0161a7d4518415d0f4,11776,1536,0.554756,145426,116718,0,0,145426,0
022a0bb891701b0161a7d4518415d0f4,12288,1536,0.814735,213578,48566,0,0,213578,0
022a0bb891701b0161a7d4518415d0f4,12800,1536,0.773239,202700,59444,0,0,202700,0
022a0bb891701b0161a7d4518415d0f4,13312,1536,0.890453,233427,28717,0,0,233427,0
022a0bb891701b0161a7d4518415d0f4,13824,1536,0.440514,115478,146666,0,0,115478,0
022a0bb891701b0161a7d4518415d0f4,14336,1536,0.54496,142858,119286,0,0,142858,0
022a0bb891701b0161a7d4518415d0f4,14848,1536,0.670887,175869,86275,0,8823,167046,0
022a0bb891701b0161a7d4518415d0f4,15360,1536,0.251186,65847,196297,0,9821,56026,0
022a0bb891701b0161a7d4518415d0f4,15872,1536,0.051826,13586,248558,0,9129,4457,0
022a0bb891701b0161a7d4518415d0f4,16384,1536,0.241756,63375,198769,0,3567,59808,0
022a0bb891701b0161a7d4518415d0f4,16896,1536,0.237301,62207,199937,0,4703,55283,2221
022a0bb891701b0161a7d4518415d0f4,17408,1536,0.443943,116377,145767,0,0,116377,0
022a0bb891701b0161a7d4518415d0f4,17920,1536,0.09272,24306,237838,0,0,24306,0
022a0bb891701b0161a7d4518415d0f4,18432,1536,0.174465,45735,216409,0,45735,0,0
022a0bb891701b0161a7d4518415d0f4,18944,1536,0.244835,64182,197962,19785,44397,0,0
022a0bb891701b0161a7d4518415d0f4,19456,1536,0.287884,75467,186677,75467,0,0,0
022a0bb891701b0161a7d4518415d0f4,19968,1536,0.212967,55828,206316,0,55828,0,0
022a0bb891701b0161a7d4518415d0f4,20480,1536,0.185806,48708,213436,0,48708,0,0
022a0bb891701b0161a7d4518415d0f4,20992,1536,0.485744,127335,134809,83414,43921,0,0
022a0bb891701b0161a7d4518415d0f4,21504,1536,0.051838,13589,248555,13589,0,0,0
022a0bb891701b0161a7d4518415d0f4,22016,1536,0.185253,48563,213581,0,48528,35,0
022a0bb891701b0161a7d4518415d0f4,22528,1536,0.023285,6104,256040,0,6104,0,0
022a0bb891701b0161a7d4518415d0f4,1024,2048,0.150166,39365,222779,0,0,39365,0
022a0bb891701b0161a7d4518415d0f4,1536,2048,0.396259,103877,158267,0,0,103877,0
022a0bb891701b0161a7d4518415d0f4,2048,2048,0.531532,139338,122806,0,0,139338,0
022a0bb891701b0161a7d4518415d0f4,2560,2048,0.51059,133848,128296,0,0,133848,0
022a0bb891701b0161a7d4518415d0f4,3072,2048,0.55764,146182,115962,0,0,146182,0
022a0bb891701b0161a7d4518415d0f4,3584,2048,0.660454,173134,89010,0,0,173134,0
022a0bb891701b0161a7d4518415d0f4,4096,2048,0.027203,7131,255013,0,0,7131,0
022a0bb891701b0161a7d4518415d0f4,7680,2048,0.062599,16410,245734,0,0,16410,0
022a0bb891701b0161a7d4518415d0f4,8192,2048,0.682381,178882,83262,0,2651,176231,0
022a0bb891701b0161a7d4518415d0f4,8704,2048,0.723412,189638,72506,0,0,189638,0
022a0bb891701b0161a7d4518415d0f4,9216,2048,0.92524,242546,19598,0,0,242546,0
022a0bb891701b0161a7d4518415d0f4,9728,2048,0.897209,235198,26946,0,0,235198,0
022a0bb891701b0161a7d4518415d0f4,10240,2048,0.922752,241894,20250,0,0,241894,0
022a0bb891701b0161a7d4518415d0f4,10752,2048,0.397461,104192,157952,0,0,104192,0
022a0bb891701b0161a7d4518415d0f4,11264,2048,0.34771,91150,170994,0,0,91150,0
022a0bb891701b0161a7d4518415d0f4,11776,2048,0.379196,99404,162740,0,0,99404,0
022a0bb891701b0161a7d4518415d0f4,12288,2048,0.361725,94824,167320,0,0,94824,0
022a0bb891701b0161a7d4518415d0f4,12800,2048,0.623375,163414,98730,0,0,163414,0
022a0bb891701b0161a7d4518415d0f4,13312,2048,0.78075,204669,57475,0,0,204669,0
022a0bb891701b0161a7d4518415d0f4,13824,2048,0.631535,165553,96591,0,0,165553,0
022a0bb891701b0161a7d4518415d0f4,14336,2048,0.290604,76180,185964,0,0,76180,0
022a0bb891701b0161a7d4518415d0f4,14848,2048,0.052822,13847,248297,0,10043,3804,0
022a0bb891701b0161a7d4518415d0f4,15360,2048,0.087208,22861,239283,0,22828,33,0
022a0bb891701b0161a7d4518415d0f4,15872,2048,0.119381,31295,230849,0,31295,0,0
022a0bb891701b0161a7d4518415d0f4,16384,2048,0.013603,3566,258578,0,3566,0,0
022a0bb891701b0161a7d4518415d0f4,16896,2048,0.297436,77971,184173,0,6,77965,0
022a0bb891701b0161a7d4518415d0f4,17408,2048,0.200287,52504,209640,0,0,52504,0
022a0bb891701b0161a7d4518415d0f4,17920,2048,0.038837,10181,251963,0,0,10181,0
022a0bb891701b0161a7d4518415d0f4,18432,2048,0.21299,55834,206310,0,55834,0,0
022a0bb891701b0161a7d4518415d0f4,18944,2048,0.475063,124535,137609,118766,5769,0,0
022a0bb891701b0161a7d4518415d0f4,19456,2048,0.423885,111119,151025,101975,9144,0,0
022a0bb891701b0161a7d4518415d0f4,19968,2048,0.404434,106020,156124,22,105998,0,0
022a0bb891701b0161a7d4518415d0f4,20480,2048,0.23167,60731,201413,0,60731,0,0
022a0bb891701b0161a7d4518415d0f4,20992,2048,0.163647,42899,219245,3265,39634,0,0
022a0bb891701b0161a7d4518415d0f4,21504,2048,0.024643,6460,255684,6460,0,0,0
022a0bb891701b0161a7d4518415d0f4,2048,2560,0.078239,20510,241634,0,0,20510,0
022a0bb891701b0161a7d4518415d0f4,2560,2560,0.132339,34692,227452,0,0,34692,0
022a0bb891701b0161a7d4518415d0f4,3072,2560,0.26432,69290,192854,0,0,69290,0
022a0bb891701b0161a7d4518415d0f4,3584,2560,0.562733,147517,114627,0,0,147517,0
022a0bb891701b0161a7d4518415d0f4,4096,2560,0.307957,80729,181415,0,0,80729,0
022a0bb891701b0161a7d4518415d0f4,4608,2560,0.37344,97895,164249,0,0,97895,0
022a0bb891701b0161a7d4518415d0f4,6144,2560,0.145161,38053,224091,0,0,38053,0
022a0bb891701b0161a7d4518415d0f4,6656,2560,0.236164,61909,200235,0,0,61909,0
022a0bb891701b0161a7d4518415d0f4,7168,2560,0.036091,9461,252683,0,0,9461,0
022a0bb891701b0161a7d4518415d0f4,7680,2560,0.024418,6401,255743,0,0,6401,0
022a0bb891701b0161a7d4518415d0f4,8192,2560,0.156311,40976,221168,0,6665,34311,0
022a0bb891701b0161a7d4518415d0f4,8704,2560,0.084019,22025,240119,0,0,22025,0
022a0bb891701b0161a7d4518415d0f4,9216,2560,0.820728,215149,46995,0,0,215149,0
022a0bb891701b0161a7d4518415d0f4,9728,2560,0.613186,160743,101401,0,0,160743,0
022a0bb891701b0161a7d4518415d0f4,10240,2560,0.474247,124321,137823,0,0,124321,0
022a0bb891701b0161a7d4518415d0f4,10752,2560,0.045521,11933,250211,0,0,11933,0
022a0bb891701b0161a7d4518415d0f4,3584,3072,0.031425,8238,253906,0,0,8238,0
022a0bb891701b0161a7d4518415d0f4,4096,3072,0.576271,151066,111078,0,0,151066,0
022a0bb891701b0161a7d4518415d0f4,4608,3072,0.556946,146000,116144,0,0,146000,0
022a0bb891701b0161a7d4518415d0f4,5632,3072,0.466827,122376,139768,0,0,122376,0
022a0bb891701b0161a7d4518415d0f4,6144,3072,0.690651,181050,81094,0,0,181050,0
022a0bb891701b0161a7d4518415d0f4,6656,3072,0.723598,189687,72457,0,0,189687,0
022a0bb891701b0161a7d4518415d0f4,7168,3072,0.474415,124365,137779,0,0,124365,0
022a0bb891701b0161a7d4518415d0f4,7680,3072,0.136036,35661,226483,0,0,35661,0
022a0bb891701b0161a7d4518415d0f4,8192,3072,0.151333,39671,222473,0,0,36076,3595
022a0bb891701b0161a7d4518415d0f4,4096,3584,0.026749,7012,255132,0,0,7012,0
022a0bb891701b0161a7d4518415d0f4,4608,3584,0.193596,50750,211394,0,0,50750,0
022a0bb891701b0161a7d4518415d0f4,5120,3584,0.089001,23331,238813,0,0,23331,0
022a0bb891701b0161a7d4518415d0f4,5632,3584,0.476978,125037,137107,0,0,125037,0
022a0bb891701b0161a7d4518415d0f4,6144,3584,0.660347,173106,89038,0,0,173106,0
022a0bb891701b0161a7d4518415d0f4,6656,3584,0.775364,203257,58887,0,0,203257,0
022a0bb891701b0161a7d4518415d0f4,7168,3584,0.775261,203230,58914,0,0,203230,0
022a0bb891701b0161a7d4518415d0f4,7680,3584,0.322926,84653,177491,0,28668,55985,0
022a0bb891701b0161a7d4518415d0f4,8192,3584,0.015079,3953,258191,0,3953,0,0
022a0bb891701b0161a7d4518415d0f4,6144,4096,0.091209,23910,238234,0,0,23910,0
022a0bb891701b0161a7d4518415d0f4,6656,4096,0.272064,71320,190824,0,0,71320,0
022a0bb891701b0161a7d4518415d0f4,7168,4096,0.166241,43579,218565,0,0,43579,0
022a0bb891701b0161a7d4518415d0f4,7680,4096,0.015381,4032,258112,0,0,4032,0
0240270d611683829ea5bee2a8c52eb0,18432,1024,0.152672,40022,222122,40022,0,0,0
0240270d611683829ea5bee2a8c52eb0,18432,1536,0.034203,8966,253178,8966,0,0,0
0240270d611683829ea5bee2a8c52eb0,15872,2048,0.251286,65873,196271,65873,0,0,0
0240270d611683829ea5bee2a8c52eb0,15872,2560,0.063747,16711,245433,16711,0,0,0
0240270d611683829ea5bee2a8c52eb0,16384,2560,0.062706,16438,245706,16438,0,0,0
0240270d611683829ea5bee2a8c52eb0,1536,3072,0.021084,5527,256617,5527,0,0,0
0240270d611683829ea5bee2a8c52eb0,2048,3072,0.212147,55613,206531,54806,807,0,0
0240270d611683829ea5bee2a8c52eb0,2560,3072,0.168392,44143,218001,38870,5273,0,0
0240270d611683829ea5bee2a8c52eb0,1536,3584,0.155724,40822,221322,0,40822,0,0
0240270d611683829ea5bee2a8c52eb0,2048,3584,0.9058,237450,24694,12327,225123,0,0
0240270d611683829ea5bee2a8c52eb0,2560,3584,0.191177,50116,212028,12006,24871,13239,0
0240270d611683829ea5bee2a8c52eb0,3072,3584,0.066929,17545,244599,0,12315,5230,0
0240270d611683829ea5bee2a8c52eb0,3584,3584,0.113987,29881,232263,0,848,29033,0
0240270d611683829ea5bee2a8c52eb0,4096,3584,0.032261,8457,253687,4267,0,4190,0
0240270d611683829ea5bee2a8c52eb0,4608,3584,0.040802,10696,251448,10696,0,0,0
0240270d611683829ea5bee2a8c52eb0,13312,3584,0.113239,29685,232459,29685,0,0,0
0240270d611683829ea5bee2a8c52eb0,13824,3584,0.128872,33783,228361,33783,0,0,0
0240270d611683829ea5bee2a8c52eb0,1536,4096,0.223343,58548,203596,0,58548,0,0
0240270d611683829ea5bee2a8c52eb0,2048,4096,0.672409,176268,85876,0,124787,51481,0
0240270d611683829ea5bee2a8c52eb0,2560,4096,0.426899,111909,150235,0,57879,54030,0
0240270d611683829ea5bee2a8c52eb0,3072,4096,0.163616,42891,219253,0,18812,24079,0
0240270d611683829ea5bee2a8c52eb0,3584,4096,0.264744,69401,192743,0,8563,60733,105
