slide_id,hsv_flagged,pen_mark_fraction,pen_colors,pen_area_px,pen_pct_of_tissue,flagged
42c0d2324381e596483e201577d0d9b0,False,5.85e-06,,2,0.0163,False
42c97dfa8a8d7ab5ee5ddcc6a5c968da,False,0.0,,31,0.429006,True
42cb31b9fc4dca6da8112c72600ce8e3,False,3.6e-07,,0,0.0,False
42cb627feeceb770537e6c322c763dbf,False,6.2e-07,,0,0.0,False
430d7fb12afa81a367453073a1dd899f,False,8.2e-07,,9,0.117218,False
431054766be0a31b6a652aa5d1caea41,False,6.263e-05,,0,0.0,False
43111f9c3a9aca9f3b1daf09f392f3c8,True,0.00040004,green,0,0.0,False
4318a5e5772810d926a7c82899c772d2,False,0.0,,0,0.0,False
43276423852d930b27c86103e63d8288,True,0.00260031,"blue,black",0,0.0,False
432abc4bb7e9413b738f13e982b11868,False,0.0,,0,0.0,False
433a1eea85c4450c1814a8ad781ff244,False,0.0,,0,0.0,False
4351d8299a773ed099cc12148b61fefd,False,1.45e-05,,0,0.0,False
435661930d09e42e5217033238c404c0,True,0.00021409,green,0,0.0,False
435f5526bfee811bcd4bbf54ad40b600,False,1.36e-06,,4,0.045788,False
436b91d1faa3d2c896f31e1b91b868a3,False,6.793e-05,,0,0.0,False
436fe677570dbf833a4298a1f0346edf,False,3.534e-05,,0,0.0,False
436fff2e0e75ea2ef844b57d88d3c212,False,0.0,,0,0.0,False
4393d46b83d4747ed613d11040dbffed,False,0.00049985,,0,0.0,False
439d66d2d3cb43a3208fd15917941334,True,0.00076872,blue,25,0.25599,True
43b6a97c91c43fd8cd8a66210e2dfce5,False,4.57e-06,,0,0.0,False
43c2e485e4b5b12e1e5da69bcff065a4,True,0.00557972,blue,1,0.016584,False
43dd1d762afad36444938fa931630a93,True,0.00387869,blue,9,0.161319,False
43f1934ed5821f2b4897e6535b432668,True,0.00151363,green,0,0.0,False
43f7943591b6d78cf4ddec563d020487,True,0.00013958,green,0,0.0,False
43fb03bd110f08e7c36fcbfcf43feccf,False,7.2e-07,,3,0.034017,False
441265c6b4598e9bcd10bc10eb6293cc,False,0.0,,2,0.021411,False
441b527337da4319cf700b6e7da9fa0c,False,4.27e-05,,1,0.014656,False
44350cd9c0b41005308e65c2d9ee8ac1,False,5.8e-07,,0,0.0,False
4444987df780434b2dba8306b086fd64,False,0.00044521,,0,0.0,False
446664c5c1545096585825aad5bc9310,True,0.00388266,black,0,0.0,False
4466722a9c574e8572224b7e853d4f53,False,0.0,,116,1.10761,True
447ceabf87de7431032ef708132594d5,False,9.626e-05,,1,0.012024,False
44a0e59d540e47bd78f739e49f4b0680,False,0.0,,0,0.0,False
44a18e239f8354b5347d91855a2508bd,False,0.0,,0,0.0,False
44bd92639cb37e2cc41d253bc4671241,False,0.0,,0,0.0,False
44dc73a9af8cd93c44706b4152bb449a,False,0.0,,0,0.0,False
44f1555353574ac79ce07ae55f40a932,True,0.0007167,blue,0,0.0,False
44f20df33112cfc1ae49f18ee2efc913,False,0.0,,0,0.0,False
44fe9866a8fbfc80642bd800e2e4954b,False,0.00039258,,3,0.052283,False
4502c2c9c9c1041564225b9d8fad13c1,True,0.00350761,green,0,0.0,False
450f03b3f86c156365c1f7ef8e38f995,False,0.0,,0,0.0,False
4517c109e23cf3b572373db82b519303,True,0.00650258,black,0,0.0,False
451b173c2c31ffe1cdd3528da102b3f7,False,0.0,,545,5.769027,True
4520cef8cba78d1b80ed7de894c416b5,False,8.45e-06,,0,0.0,False
4529b55616610e6206384be8245d1238,True,0.00085892,blue,8,0.137955,False
452eca104841c28098e3ea454f9626c5,True,0.0039952,blue,0,0.0,False
45536830c0c451c9397571656c5f36ce,False,6.294e-05,,0,0.0,False
4556ea2541ab33c9fb2461d1aeed2bc6,False,5.908e-05,,0,0.0,False
45910500e405b732fd6c0d50c921e3f4,False,0.0,,0,0.0,False
4599ff734c6e613e38adc41ce8f798b4,False,1.96e-06,,0,0.0,False
45b107368018ae2d6174aa5c1c6aa29c,True,0.01436938,black,0,0.0,False
45b722a9c968f995fcc13d1e59cbcc88,False,0.00010919,,0,0.0,False
45b99a45cfdae3158c6de1062c90055d,False,3.491e-05,,0,0.0,False
45bc46a31180f65994e37850418e237b,False,1.7e-06,,0,0.0,False
45d0ddf0aeb9b7f3c8e6c19c4405ac99,False,5e-07,,0,0.0,False
45e58b0ddd95fcf40dd592e293e301aa,False,0.0,,673,16.670795,True
45e754f2ea20f3fc8df0d9f7d358ac90,False,0.0,,0,0.0,False
4600b8e6025b7af1836bedf33e2b5c66,False,0.0,,0,0.0,False
4607eab3c100ba73a7815b20fb2f3cdb,False,0.0,,0,0.0,False
46139ecde6bc5abd09e0dc4116c85fb3,False,0.0,,0,0.0,False
4621bcbbece53892b356cd1d7ca6d884,False,0.0,,0,0.0,False
462839866ad252b9bbf2c34be653745e,True,0.00033743,blue,0,0.0,False
462d4231224f8acdc85dc9449f803a2d,False,3.225e-05,,0,0.0,False
4639b28cdc127ee5809e2223d50035ed,False,0.0,,0,0.0,False
463b0017e84cfe5ed9e1e78c99a22554,False,0.0,,0,0.0,False
4648da3952ca9db5259d110694b9ea8d,False,0.0,,0,0.0,False
464d35ac0644183c0891abde15a042c7,False,0.0,,0,0.0,False
464f8dbd8b906717dd1eb94a344f7262,False,1.19e-06,,0,0.0,False
466a84e8d13813e7aabfe440f437d990,False,8.2e-07,,22,0.993677,True
4674372bd1be97535314d987e253a6c5,False,0.0,,0,0.0,False
46746de2fa12c4170dcc2eee96f63b0a,False,0.0,,0,0.0,False
467e6dae0cb2eb1af21e9cc3c602fde7,False,5.07e-06,,0,0.0,False
467f8386fb72e5fe9970db33c8791302,True,0.00367572,black,0,0.0,False
4695453e7447f0c2266995c8dc4c0f78,False,0.00046381,,0,0.0,False
46ba7e08ffab2db7ec66bc84b2f7efbe,False,6.3e-07,,0,0.0,False
46d067b212c4dda9e6f87c8b82f22d79,False,5.43e-06,,1,0.021195,False
46de8984e7374ec2a14fe538720cf688,False,1.38e-06,,0,0.0,False
46f1c6a77e6de339e042fbb6334ae713,False,0.00038308,,0,0.0,False
46f767c8c76697a603e52b56a33f86a0,False,3.47e-05,,0,0.0,False
470af261bcc43fceb068eb58692928d2,False,0.0,,0,0.0,False
4721d191d9f8a869dc31fd220e5bd1e1,False,0.0,,0,0.0,False
473af71fb330ea26e33a3c24eaa14b6f,False,0.0,,0,0.0,False
4747cb458c0eb0122fe1624184d3b2e0,False,0.0,,0,0.0,False
474f496f367f6208122c95f70015cbcf,False,0.0,,0,0.0,False
4758f0c0f3fbcc8dee2d2c898b4c40f5,True,0.00108439,blue,761,6.298105,True
476f0dfb144aee7d5422dcc3b2b97a9f,False,3.675e-05,,0,0.0,False
47791bc4ed9a7eb5329f4af7c4bbb84d,True,0.00348734,blue,1002,7.523652,True
478261713d5379009e2f1be1ad3deb63,False,0.0,,0,0.0,False
479200a381febadfd767615fbe77c3ea,False,0.0,,0,0.0,False
479c67e60b431a189c31e65be43f3741,False,0.0,,0,0.0,False
479e2541da741a1bad39571b15c96a18,False,0.0,,0,0.0,False
47d2d79be7e67f1ead3b0443e5901aaf,False,0.0,,0,0.0,False
47de9353032a12ede4ea28c8217b8a35,False,1.484e-05,,1,0.010853,False
47ebeac86bb4d9eb51f2cb5ce110a823,True,0.00231029,green,0,0.0,False
47f34de873955e8e03e954e3882d747f,True,0.00211906,black,4,0.05673,False
47f750f4872babd55dfbe6864811b5b5,True,0.0006886,black,0,0.0,False
4800ba489b63f1cf36762ddef7683867,False,0.0,,0,0.0,False
480dc522c58d59f6a6eb7b5351352d16,True,0.00302976,blue,0,0.0,False
48176351db9eb0d9066ac09610039e6d,False,0.0,,0,0.0,False
48440a60d18ab8e5a6f09de20a50bb27,True,0.02960777,black,7,0.314465,False
4848dd56a8f4a49a77f8535469b9de1e,False,0.0,,0,0.0,False
4859aea02180c9b02fbd1be4e538240c,False,0.0,,0,0.0,False
4867b2a030243b9079a0bf08db01cb03,False,8.9e-07,,0,0.0,False
487ca72fd110eee2985954aeda10f456,False,3.156e-05,,0,0.0,False
487dd5dc98d2980278b5be229dd56e60,False,0.0,,44,0.333182,True
48896f2b866e9694586b3377025c4927,False,0.00026237,,0,0.0,False
4889d1102cccd3a96257d9966309d793,True,0.03728098,black,4,0.173536,False
48978e6f6ae7bcc2044599737aee9b8d,False,1.29e-06,,0,0.0,False
48a55edac048e97e80e63a7c55bf2afa,True,0.00305801,black,3,0.032616,False
48ace73483c38f13d786c4da72ecf25e,False,0.0,,0,0.0,False
48b90b806560b21a02cbfcea8a2b3977,False,3.7e-07,,0,0.0,False
48df3ca910d365bdea427ed5b7c31808,False,0.0,,0,0.0,False
490417dca347af4b988ecbe11c54db52,True,0.00059632,black,1,0.012661,False
49133c1015b7f1695b6225f4b0f1985c,False,0.0,,0,0.0,False
492bf65046ad2ac9f710930418b15a75,False,0.0,,0,0.0,False
494a1bf06ff096d5949754b5d31f6805,False,9.79e-06,,0,0.0,False
495141a4b5d6dc8067a636025981f25e,True,0.00010154,green,0,0.0,False
4953f5a813043846c5e93b13adbcd1df,False,0.0,,790,7.993524,True
4968e5f9e8c2d58318e33902e4617575,False,5.4e-07,,1,0.018086,False
49764620319a820dfd2e6738861b1aa0,True,0.00152334,black,4,0.045101,False
497813868ecc84bc315997f428262cd7,False,0.0,,0,0.0,False
497cc4009e9ae310b54de6412cbf8b4a,False,5.95e-06,,0,0.0,False
497e1c9755641be4757136f16b8a8fad,False,0.0,,2,0.019102,False
498406f8f2e057bd58e5ec040e78c3ba,False,0.00048522,,2,0.018579,False
4989c79e165ce9eaae95f44820c11b6a,False,0.0,,0,0.0,False
4996dee45b988e6e90cdaac8d5efbe7d,False,0.0,,0,0.0,False
49a0c86e2a3844bf8173990d5a5ad279,False,0.0,,0,0.0,False
49a2ed9b6af2a48a788b9dd6066bdb0a,False,0.0,,0,0.0,False
49adfe9cc766f35827b1db55e01d8cca,False,7.2e-07,,0,0.0,False
49b4a94bd361663636f85ad747ad0da3,True,0.00259762,blue,2,0.034176,False
49cf4320931ec7b716d8782ce29c4549,False,0.0,,0,0.0,False
49db2dc6d2b8ec83e08ecb69182012e1,False,5.2e-07,,0,0.0,False
49db41e3293630f0b1a566d7c9a8f07e,True,0.00163774,green,0,0.0,False
49f730814453082b10d8fc713bd511ee,False,0.0,,0,0.0,False
4a17b334e64ab52c7861d0b251b4fa34,False,1.31e-06,,114,1.165168,True
4a2aec11bc2def9644ba9756f888ec24,False,9.915e-05,,0,0.0,False
4a3e6e77b42a7e8f8b2dec472667bdbe,True,0.00085311,black,1698,17.713332,True
4a40f41b4f18ff0dffee2fefbb19ed3f,False,0.0,,0,0.0,False
4a445aac57bd6e284f3ea4bd3ee9198f,True,0.00875511,blue,38,0.540848,True
4a617782fe5e92440236591606d83bef,False,0.0,,0,0.0,False
4a7a70d00251af024d70dab5a7e8d228,True,0.0005793,black,0,0.0,False
4aac539cdb139eb4549013b591084c4f,True,0.0016197,black,0,0.0,False
4aae2215d4d4ca911f61b2f159c188d5,False,0.0,,0,0.0,False
4ab8281e038c2ca2f391b11d65e4366b,False,0.0,,0,0.0,False
4abd945d8f4651d4c8c8204db470a005,True,0.00181935,black,283,2.144589,True
4abf4f8b4b7768af6eb06d3ef31b1e09,True,0.0008499,blue,72,0.837501,True
4ada62a4e80e0cc01ceac327b2f5c57f,True,0.00110246,green,0,0.0,False
4b0ef01c012aa7824c2f92984edb8210,False,4.5e-07,,0,0.0,False
4b2af68b112c6842e2fce65b9f69473a,False,6.6e-07,,0,0.0,False
4b3f9fe89534fa5231f41be4a1a6c739,False,0.00010952,,1141,9.373203,True
4b6bda9f84d5ceb4ba81db95e382933c,False,9e-07,,25,0.365604,True
4b6ed79396add87dafb5a4d6846c6972,False,0.0,,0,0.0,False
4b7e051415b19b60bff4ee689eefdc7b,False,5.7e-06,,117,1.297118,True
4b9636cb1e3f5012072099379e9af72e,False,0.0,,0,0.0,False
4b992f28f2ad9809948ec801fee0078b,False,0.0,,0,0.0,False
4b9990a038b7b29a12d971fb17372c2e,True,0.00048689,green,0,0.0,False
4ba2c9a9103bbbaa575dfb3b888dc195,False,0.0,,2,0.017986,False
4ba91dfdc9e3dadbf2a947592ec3ac0c,False,0.0,,3,0.029389,False
4bb4bbbd6dec06f9938c52cbdfa0b1c9,False,2.193e-05,,0,0.0,False
4bc5aa61ba3fdc8c4257a621fda84e6b,False,4.2e-06,,0,0.0,False
4bd5c18dcdfe52d9b4cdc9a85199f5cb,False,0.0,,1,0.014265,False
4be06d7d1bc7ea4676a57de44d76f76c,False,0.0,,0,0.0,False
4be68ecd2fdbbf7a19ccb574950badd7,False,0.0,,0,0.0,False
4bf5a250183e162fdabe2e6080a46cce,True,0.00023916,green,0,0.0,False
4c25d8ba4a2ecabe2b69b901c994e2dd,False,0.00018408,,1,0.01385,False
4c2b7a2554d56944bbd074abfd206134,False,0.0,,39,0.428101,True
4c4c624b8db2f481703c4ee6dea58bc2,False,0.00024928,,0,0.0,False
4c52ceaed5d168bffd8f2e0175a6ebbd,False,3.17e-06,,0,0.0,False
4c547c4817c06b4e77da45768358eb98,False,0.0,,0,0.0,False
4c6a0e8134aee15172b8e37dd7972680,False,6.7e-07,,0,0.0,False
4c72ab6a23ced34d785ea2e413239639,True,0.00277207,black,3,0.070805,False
4c7318b58b1d1485e7c4b02e2f983e4f,False,3.9e-06,,0,0.0,False
4c7ab20052bb5e2a11e998f4b8936898,False,0.0,,0,0.0,False
4c9894ef150c2661e2c1ad333542f058,False,2.29e-06,,0,0.0,False
4c9cb3b8e0f18845b3911cdc31d6fa94,False,0.0,,4,0.421496,False
4ca21d08bb5a350a586fca9867943535,False,0.0,,0,0.0,False
4cb2407fb053b89d54b59d0ba09aecc1,True,0.00049141,blue,15,0.181313,True
4cc1691f988cd4596b2a38d1e64c18ce,False,6.33e-06,,71,0.534518,True
4ccf0ed8147b12fd0214ef72b3f574b9,False,0.0,,0,0.0,False
4ce70385b1b2a8d59d8d52f303e76285,False,2.546e-05,,0,0.0,False
4cf118a3431367ed792a1a9444a948d9,False,0.00033869,,0,0.0,False
4cf55b23a96f8015915487ff129d585c,False,0.0,,0,0.0,False
4d13e4678b695a9b5e8793ba8ac8da2e,False,0.0,,0,0.0,False
4d1dc70143798d122476599ffc3df68b,False,0.0,,1,0.02111,False
4d30d4e5e4ad03b56b9125263caff7ee,False,0.0,,0,0.0,False
4d37cd687a4b6e52762a21f7e6b3f3c0,False,0.0,,0,0.0,False
4d3882bcb3cfa5661e84b381063d2917,False,0.0,,3,0.030644,False
4d4b6d9c4e2ff4aef7674ac4ae960893,False,0.0,,0,0.0,False
4d65e71e1e9562f67cebf7cfb462c5ae,False,0.00042834,,0,0.0,False
4d6ba6a91775bd4f88b2e2432daaf829,False,0.0,,0,0.0,False
4d729d269ecb5ccfde006fc7ad498280,False,0.0,,0,0.0,False
4d803d599e3aa34b4d4d97b0e3a6ff5b,False,0.0,,0,0.0,False
4d8fea743c615b679a4de32c4d8e87b6,False,5.214e-05,,0,0.0,False
4d929aa6fe44ea0737891aff4f927818,False,1.181e-05,,0,0.0,False
4d9f14a6dab9f3df7a12bf708cb4aedc,False,0.0,,0,0.0,False
4da76442dc5402b98d767140b2661a58,False,1.099e-05,,1774,17.226646,True
4db9a5906b55661f277770dee7a4e3c8,False,4.435e-05,,0,0.0,False
4dc731d30fb8010b313c357fa56459e3,False,7.868e-05,,0,0.0,False
4dcd3e9109bd390a86bb0f72cfc80a8f,False,0.0,,0,0.0,False
4dee4ae085e3e0d17e61e97bfd182fdf,False,4.8e-07,,1,0.037779,False
4df489a9cfb4d30f8613a9dcdcdb6697,False,0.0,,0,0.0,False
4e11f7a0a2623f4e9f110e81c3bd9683,False,9.17e-05,,0,0.0,False
4e1247214b51cb4a801fa001251195f4,False,0.00043573,,4,0.054697,False
4e4ce0014805e5233656108980fc35a5,False,0.0,,1,0.009649,False
4e5805c117559a84553665683578f1be,False,0.00024944,,0,0.0,False
4e5c75b501c348de7af7620dab9d783e,False,0.0,,1,0.01175,False
4e60bebc14d01b30a0873ba7ee026dac,False,5.8e-07,,0,0.0,False
4e80b5738f591c7d0d91889c2bdfd39d,False,0.0002995,,0,0.0,False
4e8d7f8d403847cc6c2f08d80f4ba223,False,1.075e-05,,0,0.0,False
4e95048eb0c0413e5fc648b1447cf651,False,5.33e-05,,208,4.266667,True
4e978306ab3277fb0a1d62b802eb1054,False,5.101e-05,,0,0.0,False
4ebbb0e1da2ee61497432d8410567368,False,0.0,,0,0.0,False
4ec11bb76ae0ea613a8137379dfea508,False,0.0,,135,3.002001,True
4ec6654ea6a3bb662c245cb0e45e6f6b,False,0.0,,0,0.0,False
4ecad8aefbc2ce6931baaee0cda6955b,False,8.17e-06,,0,0.0,False
4ed29df24a54fba2e6ee2c14716c2e62,False,1.11e-06,,0,0.0,False
4edba0c8cc0e39bac58aba99442b60a8,False,1.038e-05,,3,0.051133,False
4ef6decdc9422567eb07d8048f0febb6,False,1.232e-05,,0,0.0,False
4f066c3230d1e0d5f38a1837ea1a86e6,False,0.0,,0,0.0,False
4f06726cf77125734cf939b3ed5978ab,False,1.621e-05,,3,0.030328,False
4f0d03d08a5583138eaed5761f895d28,False,0.0,,0,0.0,False
4f39a9611ee346e4b00b151cda92bbeb,True,0.00013197,green,0,0.0,False
4f504a9f8f34f1c73dd28eff81be423d,False,0.0,,0,0.0,False
4f5285ebe78a5683adfc861fc684baf6,True,0.00061456,green,0,0.0,False
4f7b524ea37437c9dc146096f3494928,False,0.00031928,,70,0.997009,True
4f7d297df486c7ce49e855d0471b7158,False,8.3e-07,,0,0.0,False
4f8c97e95011e0949b32fb9f3118177a,True,0.00506895,blue,0,0.0,False
4f8ea724680d43c27a0a2f022fbee4d8,True,0.00095634,blue,88,2.6538,True
4fae900c0644c8418c2028629afbd4e5,False,0.0,,0,0.0,False
4fb0466bef8ba34cfb92cafa959f029d,False,0.00022808,,0,0.0,False
4fbcad209342f96710a73a57aa14a55f,False,0.0,,0,0.0,False
4fcadcef9e166eca9ec5652633434ed4,False,0.0,,0,0.0,False
4fce030094773bdf132fd81c5febce40,False,0.0,,0,0.0,False
4fdb930e10a03f26ab85cabf770b5ec6,False,0.0,,0,0.0,False
4ff695dbae442434b502b0605fd14675,True,0.00821869,black,57,1.330843,True
5000abf0b5e24707cbad9f17e50db021,False,0.0,,0,0.0,False
5000f1e3635cd4bf1ac50930e885e935,True,0.00035827,green,0,0.0,False
5005f9cc40ba417daf4ceefa86fab751,False,0.0,,388,7.98847,True
500b90c3e7eba2e3b25818a8c1834d45,False,0.0,,0,0.0,False
500d4f7a12600df45965673dd4642d4f,False,2.943e-05,,52,0.644681,True
501d3573cecce3ad9086a63df9794ebb,False,8.92e-06,,134,1.882287,True
501eb15b8ae1aa3507aaf0b3ba6ca231,True,0.00210061,blue,186,1.996351,True
50385e37db3576fbc30b26f7258921cd,False,0.0,,0,0.0,False
50467a6acf3c242827713dc6dd1b5836,False,0.00017565,,0,0.0,False
506eec1a2c0a806ef10ff76a9934cfe0,True,0.00070639,black,0,0.0,False
507ac341d0a68f80c382a8f1b9b2793c,True,0.01354364,black,12,0.222635,True
5088ad926fb0b20d97de089d851dfabd,False,2.978e-05,,1,0.011453,False
508c23fef3f24c9301f5b02aec0ffb10,False,0.0,,0,0.0,False
50a159e2f93214ad4ebb0ec9c5d428f7,False,0.0,,0,0.0,False
50c1a18ccd556a1cc34f3b21e34fe03d,False,0.0,,0,0.0,False
50d2485d0802f6b27cff432ed6f8be70,False,4.8e-07,,1,0.011551,False
50dca6da456cc4a4970e94207fb9e8d4,False,0.0,,0,0.0,False
50f74e7e621541065c3b5955d41782f2,False,0.0,,0,0.0,False
510b8a17456853b447d70002bf5bac19,True,0.00223645,black,0,0.0,False
5112ffdb6b267c33eb57cb47580d7bb5,False,0.0,,0,0.0,False
511a33b7aeb1153407ed2d55cae001c8,False,3.068e-05,,674,9.270977,True
5121187bc98e8e74d926c47644cdcf7b,False,1.188e-05,,0,0.0,False
51241cdb2f2dfd0093b8448f4a0e00d9,False,0.0,,1,0.028835,False
514bd15da8c32fabbd07c8b00a147173,False,6.4e-07,,0,0.0,False
514f766f399e03368682786c5d23f3e8,False,0.0,,0,0.0,False
5153df72c43ac1de852e734075691c30,False,0.0,,0,0.0,False
516598fef0cb4c22e42999b3df120e2c,False,0.0,,0,0.0,False
5166d94b7a25c6b05b399b16c65a2b6a,False,0.0,,0,0.0,False
516f93fd6b07daa49fb374122d2664c3,False,0.0,,31,0.342655,True
51aa1de7c4bbf08d3dacf37183832cbe,False,0.0,,1,0.022026,False
51acf15cbc6a76eb67f442f1d9dfa7a0,False,2.164e-05,,5,0.052648,False
51b79eb617718f11e64587422e6877b0,False,0.00016554,,0,0.0,False
51b9b885a29947706f22bc545238cb84,False,0.0,,0,0.0,False
51be6e37c81a33e80ec75248f001fab8,False,0.0,,0,0.0,False
51c3d460a2f37b0c8948478f702bddb4,False,0.00021953,,0,0.0,False
51c7177f25e8c372ae2dce6af0ef5a5f,False,3.6e-07,,0,0.0,False
51d0d7b3a0f1769117ed6e3d64445f33,False,0.0,,0,0.0,False
51dabbb3c216c71fa662fbad9f947939,False,0.0,,0,0.0,False
51ea992db967a0b925588ee2eee322ab,True,0.00537155,blue,1,0.013868,False
51eff3eca711a0e2dc3153a420c98c8d,False,0.00018851,,0,0.0,False
51f70b98526218f921f34b110f55ceff,True,0.00026335,blue,0,0.0,False
51fc45502634ba97726929d243438c63,False,0.0,,0,0.0,False
5203b6b2f6c3e46cdb2f09b9d99a5ecd,True,0.00077339,black,0,0.0,False
5204134e82ce75b1109cc1913d81abc6,False,2.6e-07,,0,0.0,False
521da07cca3ad8a9615ad591d9375538,False,0.0,,2,0.021464,False
5220a2cb778f8567ebf7f81ab2b103ff,False,0.0,,0,0.0,False
52385ac03a42f5ba4629f4c486abe591,False,1.19e-06,,5,0.074963,False
5252182ded15f6179aba4b367c0215dc,False,4.8e-07,,0,0.0,False
5255e5cae8fc9b03ddb4dc1c2512f355,False,0.0,,0,0.0,False
528423d80e99a91576623f1772942237,False,0.0,,836,7.848291,True
5289380c455996a3c27b717c7cc2937e,False,0.0,,0,0.0,False
529ba9e8521115b9d2a606a2dd5ef7e9,False,2.128e-05,,0,0.0,False
52d9b14996bd9f5c59cb765cd276f111,True,0.02340036,"green,blue",11,0.31091,True
52e38cf820ba3f92ca415cb2a2672ea0,False,0.0,,0,0.0,False
52f458343920a7409c42f4ec0a9cc8e0,True,0.00182612,black,6,0.048197,False
530d4ae320630f972f49d861a4724fb1,False,0.0,,0,0.0,False
530f322b76df13d90d37b08b7c592e39,False,0.0,,0,0.0,False
53112d6426aa20a446eac73f72ef0458,False,0.0,,5,0.077471,False
531a7f47d8e6e7733e86000e5f793168,False,0.0,,0,0.0,False
531ce6a7fd3f8699de151e1f07b57970,True,0.00103664,black,0,0.0,False
5338e73d016150c190a2c4671919b4ba,False,0.0,,0,0.0,False
53416873e47e7e576ec17bdfa919b405,False,0.0,,0,0.0,False
536be1ccbccc0bf357bbc7e5e0a270c0,True,0.00747642,black,3084,62.102296,True
539afe8ddc8d58e7a0c07463298fb019,False,0.00021821,,0,0.0,False
53a053373822079628726191fc5b76d6,False,0.0,,4,0.038846,False
53a0d392e204cdbaa181fe636dd62600,False,1.152e-05,,0,0.0,False
53c13f2dba313251cb0e86eeedda6bbd,True,0.0004604,blue,0,0.0,False
53c42a394b9b949e8fe7c66df360aa5e,False,0.0,,0,0.0,False
53c8c3db02019962528b008bd8594ef5,False,0.0,,0,0.0,False
53d6abac96a4473077a3d3f20018c016,False,0.0,,0,0.0,False
53d70323e7fb65b9cdb2bb3c3b211bdd,False,0.0,,0,0.0,False
53dfff0cecd06c15f600d334e7324b78,True,0.00015049,blue,0,0.0,False
53fd8c8bf3e1a9cc53ee823331428bc2,False,2.48e-06,,0,0.0,False
5412642aeef99bc006be1cb1d8689ccd,True,0.012271,black,0,0.0,False
54126c6e72a07999bc079390f3af679b,True,0.00106837,black,0,0.0,False
544a71ab7a8564bf9af28402c82d70b7,False,4.27e-06,,1,0.017042,False
5456189d4e5c15a790a868b70fd25625,False,0.0,,0,0.0,False
545d14287912a7a53a64fe279a92097e,False,7.891e-05,,26,0.302537,True
5467682efb785fda8ad40d44e33f1f87,False,4.861e-05,,0,0.0,False
548590e1e989bb302539aa8ef1e9809c,False,0.0,,0,0.0,False
548a1b47c6c3d002e1fab2d2959404db,False,0.0,,0,0.0,False
5491324b554f337dc1eaf3e0c93eebb4,True,0.00340111,black,2,0.020683,False
5497b569f15cb7ea779cc176d1faebe0,False,3.63e-06,,0,0.0,False
549f87924e4800a7112f6edd5c250ebe,False,3.177e-05,,0,0.0,False
54c0ade41f99b4f8d141628ee9c6be50,False,0.00014996,,0,0.0,False
54ce318108d4c1b9a721ecf571400f1d,False,3.91e-06,,0,0.0,False
54d6c9c73ffff3037136f02ad78da625,False,0.0,,0,0.0,False
5504b8b281b572e1da90774ff3f207c6,False,8.223e-05,,616,5.985231,True
55204bdec9718d7d1e3c17a8f452c0f5,False,0.0,,0,0.0,False
55321af8983669e2145d69e518fbc54c,True,0.00658572,blue,0,0.0,False
5534719b308ca4fb9f6662a81eb3e002,False,1.17e-05,,0,0.0,False
553fa72290f35f2cb58beef577855ad8,False,0.00046372,,0,0.0,False
554970412cd2907b5a93ee5ec013965e,False,5.613e-05,,0,0.0,False
554c017aec32fb7b6448c3ba22d3f0e4,False,0.0,,0,0.0,False
5554bf43ed8256dff3a716d9811a7afb,False,6.464e-05,,0,0.0,False
5558579da28c0c6bed9ec761982439f7,False,0.0,,0,0.0,False
555d77d0fe4570a4697b91b9608d325e,False,1.74e-06,,1,0.013939,False
5560bd3b03194cf9cdb514f7254b17b5,False,0.0,,0,0.0,False
5563ecd2b196ed9f44541bb2ce32505a,False,0.0,,0,0.0,False
5568eb519a51d50f5b2ac52321a6efdd,False,0.0,,0,0.0,False
55871a7a0ec1e0958ce44dd101d48be7,False,4.38e-06,,397,4.042358,True
55a01c1ebef6b40ac9916b6abe9b57b0,False,0.0,,5,0.082795,False
55b2b9388cfcde42069bee4804274884,False,0.00026391,,0,0.0,False
55b803fc495e1b30553a8b5b589eab7a,False,1.54e-06,,1,0.055525,False
55bc19f33c8e76d179d4fff167424383,False,6.4e-07,,0,0.0,False
55be95a3ff46370abfe9883b2293e630,False,0.0,,1,0.013879,False
55c0eded30c834f91a4a717776f781e2,False,0.0,,0,0.0,False
55c836a2684cfeb94928d662a52344d5,False,2.08e-06,,0,0.0,False
55d91c32710982de78a975ed0f45395c,False,0.0,,0,0.0,False
55dae64aaea4bd532b6889d0632517de,False,0.0,,0,0.0,False
55e4c013d70e60e4db9425f9f6fd8997,False,2.45e-06,,0,0.0,False
56019667ff344d5bd98e7fbcbc6396bb,False,0.0,,0,0.0,False
5618c8129a6db9d5d94bb26f2b58fe4f,False,1.36e-06,,0,0.0,False
562ed7c01bf09ec8162007d798ff0b51,False,3.28e-06,,0,0.0,False
56595a1d570f2b10b5149b84a4767ce7,False,1.07e-06,,0,0.0,False
565b748e64e5f6895bb1abce1a7ec163,False,0.0,,0,0.0,False
56a882d88e118dcb77a63bfdbdf0b716,False,0.00031105,,0,0.0,False
56b18e1507691def89ef7f07fd124136,False,0.00043458,,0,0.0,False
56b4f13d2216fa1eeb2adcb1db711c2b,False,0.0,,0,0.0,False
56b528601b6b868a62fd4d73a1a0d74f,False,9.9e-07,,1,0.010469,False
56c011c71edcba80e2c4fb87d1d0f26e,False,1.713e-05,,707,12.61824,True
56c263aad2786ca2d7247e1b57e32705,True,0.00507654,black,0,0.0,False
56cbb29cfb7448a5250255d7c729102b,False,0.00015532,,0,0.0,False
