cluster_id,shape_iou,old_keep,old_drop,new_keep,new_drop,old_keep_dark,old_drop_dark,old_keep_pen,old_drop_pen
292,0.7909,c25541fd4c6bf6f78e3f364d279b63cf,6109a474ebb5c73ef1dc5fe36c6f7df2,6109a474ebb5c73ef1dc5fe36c6f7df2,c25541fd4c6bf6f78e3f364d279b63cf,0.0014568750000000003,0.0010621118012422359,0,0
295,0.7895,dcdea3763106a19e15cc052a3a251f9e,903c88d5dc12315b4f6e9d6ad6b82537,903c88d5dc12315b4f6e9d6ad6b82537,dcdea3763106a19e15cc052a3a251f9e,0.0016095890410958906,0.0011294964028776976,0,0
297,0.7888,d935f3eec2aded067a657c5cf3808d8e,2309b313ab206df1adf09d970478f4c0,2309b313ab206df1adf09d970478f4c0,d935f3eec2aded067a657c5cf3808d8e,4.1451064220183484,3.8786609090909088,22,23
298,0.7887,c95bfd7e7fcb784d245163e8305143cc,97a83309575b765469e6a09250d92170,97a83309575b765469e6a09250d92170,c95bfd7e7fcb784d245163e8305143cc,2.567425316455697,2.334448366013072,21,20
300,0.7878,db8ff1904b4dbb6dced48061856d9849,d5110b3363bff16460ad266f1ce4ea06,d5110b3363bff16460ad266f1ce4ea06,db8ff1904b4dbb6dced48061856d9849,0.023287046632124355,0.01973901098901099,0,0
301,0.7875,18a3bb8a5a0e5449d25195eb10804e39,798b6d2cc34c30279d4155deebf16647,798b6d2cc34c30279d4155deebf16647,18a3bb8a5a0e5449d25195eb10804e39,0.009296402877697844,0.008526181818181818,0,0
303,0.7869,2b8bc8c425c959228db9a99fd1b4ec66,f84a1ebc74a6004395262124e0ab1d9e,f84a1ebc74a6004395262124e0ab1d9e,2b8bc8c425c959228db9a99fd1b4ec66,1.6152064516129032,0.811333870967742,2,1
305,0.7863,c17fbe7ddf1c9b5993bb144c00d5136b,9b56f501c6765027cce8a1a8ad797767,9b56f501c6765027cce8a1a8ad797767,c17fbe7ddf1c9b5993bb144c00d5136b,0.02317300884955752,0.013485135135135135,1,0
306,0.7861,8826e4b9c231e9b9a69a5f2e8efc815a,00c15b23b30a5ba061358d9641118904,00c15b23b30a5ba061358d9641118904,8826e4b9c231e9b9a69a5f2e8efc815a,0.0018357388316151203,0.0014391304347826086,0,0
307,0.7855,ff228af5af1389e09e293692ea479d98,4639b28cdc127ee5809e2223d50035ed,4639b28cdc127ee5809e2223d50035ed,ff228af5af1389e09e293692ea479d98,0.399628515625,0.0006468503937007874,2,0
315,0.782,b6cffe7fcd24b70b911495e4120e6d84,450f03b3f86c156365c1f7ef8e38f995,450f03b3f86c156365c1f7ef8e38f995,b6cffe7fcd24b70b911495e4120e6d84,0.27890989010989015,0.003644632768361582,1,0
317,0.7818,f4cc3f49c4bd4fdc3422ed1b8c5c7676,eced1d0653f7c472814889665013f114,eced1d0653f7c472814889665013f114,f4cc3f49c4bd4fdc3422ed1b8c5c7676,1.6889880681818183,1.5712599999999999,7,8
319,0.7812,35c7912e941c9bf21594deeda6c891e2,3e3d938e4279c4339473f26a7eb5020e,3e3d938e4279c4339473f26a7eb5020e,35c7912e941c9bf21594deeda6c891e2,2.2806114285714285,0.9512333333333335,3,1
323,0.7795,c4bcc0bc2da6444a5e4300f7bd2f577c,2ee68cce1ed0a65cf352ed55488979a0,2ee68cce1ed0a65cf352ed55488979a0,c4bcc0bc2da6444a5e4300f7bd2f577c,5.563506606606607,5.510394736842105,91,78
326,0.778,a579110fe1e670847d9d146404597750,291b2132e1fb9131478b8d691406874b,291b2132e1fb9131478b8d691406874b,a579110fe1e670847d9d146404597750,0.0030089552238805966,0.0011746031746031746,0,0
329,0.7772,c2cbc885637a451cb0218a599e1169c1,7889a8d815877c63420df1750271bd24,7889a8d815877c63420df1750271bd24,c2cbc885637a451cb0218a599e1169c1,0.835486111111111,0.007181005586592179,3,0
330,0.7772,b70651a991d293e0fa741ebb1754e15e,21dcd35e0e0aaa2e5453c871874a8ae1,21dcd35e0e0aaa2e5453c871874a8ae1,b70651a991d293e0fa741ebb1754e15e,2.6414827102803735,2.238823414634146,29,21
333,0.7754,01c669f3f6a18197285bdf357b45d477,86a2e973602ec382660c072fa42ca670,86a2e973602ec382660c072fa42ca670,01c669f3f6a18197285bdf357b45d477,0.004552765957446809,0.002830603448275862,0,0
334,0.7753,5289380c455996a3c27b717c7cc2937e,fad0fe747acf40fa1fdba4a7d115d8e4,fad0fe747acf40fa1fdba4a7d115d8e4,5289380c455996a3c27b717c7cc2937e,0.11798799999999998,0.07961320754716981,0,0
335,0.775,1b323176137e2d3b0fa66c691af7168e,060f04c4f2dc67635433dc0c5b878265,060f04c4f2dc67635433dc0c5b878265,1b323176137e2d3b0fa66c691af7168e,5.019712500000001,4.795963736263736,18,22
337,0.7748,dbd4f6f4fee92f77e8847f704635df6a,d1df1946a0d00bdf843cbbedbe98fa4b,d1df1946a0d00bdf843cbbedbe98fa4b,dbd4f6f4fee92f77e8847f704635df6a,0.05483013100436681,0.03432782608695652,0,0
343,0.7739,3f5bab6cda2430e7cdf7ab27566599c8,9af692888cef9a1698853f1424cc6fe2,9af692888cef9a1698853f1424cc6fe2,3f5bab6cda2430e7cdf7ab27566599c8,3.1347391705069123,2.9224013513513514,33,29
346,0.7729,789a88aa6341166fa4e3e08647d3d0e8,cf82146a7d5cfc712501c6471ccb882e,cf82146a7d5cfc712501c6471ccb882e,789a88aa6341166fa4e3e08647d3d0e8,0.004142056074766355,0.00022090909090909092,0,0
347,0.7725,c47cd88262e0b75801a3aa1bc96aba0a,0ec5bf6cbb0a9195b4db46173203a848,0ec5bf6cbb0a9195b4db46173203a848,c47cd88262e0b75801a3aa1bc96aba0a,0.026892682926829264,0.022210457516339863,0,0
348,0.7718,da998451f0bdaf4e16b7b41c0881fcba,742e58363ad59930dd29cd4d23e3e2e0,742e58363ad59930dd29cd4d23e3e2e0,da998451f0bdaf4e16b7b41c0881fcba,0.0033342105263157893,0.001671276595744681,0,0
349,0.7709,8dd1d17e02123008c58b1ab3652a613f,b35a329a109e2b210463e639c8141f39,b35a329a109e2b210463e639c8141f39,8dd1d17e02123008c58b1ab3652a613f,3.6278171428571424,1.327029381443299,49,10
354,0.7695,585bf47f399249d4bc1e18a0aad69d2a,01a5e35b1ae21f3cfbe100b4b6aef451,01a5e35b1ae21f3cfbe100b4b6aef451,585bf47f399249d4bc1e18a0aad69d2a,0.0006112499999999999,0.00033421052631578944,0,0
355,0.7693,a5a27468f2a7a299cb8b952abb941705,880a1fc64038757f0a332bdf8b81ef05,880a1fc64038757f0a332bdf8b81ef05,a5a27468f2a7a299cb8b952abb941705,2.5770915032679738,1.9452677852348996,16,16
356,0.7691,063db632c0ad279c9602070bea1d8dae,44350cd9c0b41005308e65c2d9ee8ac1,44350cd9c0b41005308e65c2d9ee8ac1,063db632c0ad279c9602070bea1d8dae,0.012945882352941177,0.006077639751552795,0,0
363,0.7654,c286cf324f3d429aaf5d3f903e5ce634,e5c110d0ec8087bc89e6f6a528a690ce,e5c110d0ec8087bc89e6f6a528a690ce,c286cf324f3d429aaf5d3f903e5ce634,2.7305888475836433,1.7511705882352944,31,19
370,0.7635,d451ec7b30cdbf594212c1bf7549a212,72aa3eb389001c2e3ceeb58e7b48dfe9,72aa3eb389001c2e3ceeb58e7b48dfe9,d451ec7b30cdbf594212c1bf7549a212,0.36032397660818716,0.3417514619883041,3,3
372,0.763,424695a2886897279fd2d40c394d7848,96907a7abf71ca7e5e48b36514d6c7f2,96907a7abf71ca7e5e48b36514d6c7f2,424695a2886897279fd2d40c394d7848,0.11045131578947368,0.10223205128205129,0,0
374,0.7625,bd31a494912d04160fec50b16a4d330f,9e9ace16f4d20d98a65d3936b953f442,9e9ace16f4d20d98a65d3936b953f442,bd31a494912d04160fec50b16a4d330f,2.1764432432432432,2.0971594594594594,4,5
376,0.7611,651871fee7a4c9e53028c99294709f41,71f3ff8361e8d200a0b497ec2cdc2097,71f3ff8361e8d200a0b497ec2cdc2097,651871fee7a4c9e53028c99294709f41,0.00691181818181818,0.006532183908045977,0,0
378,0.7608,0b2cba7e97daa7f11ededc2ec7d67045,60e51083a75aa5283aadde7f110df48e,60e51083a75aa5283aadde7f110df48e,0b2cba7e97daa7f11ededc2ec7d67045,0.02558099173553719,0.019853781512605043,0,0
379,0.7608,00c52cb4db1c7a5811a8f070a910c038,b7932b71e15722e1908ad98af13d50fb,b7932b71e15722e1908ad98af13d50fb,00c52cb4db1c7a5811a8f070a910c038,0.0021657894736842103,0.0017726315789473683,0,0
380,0.7604,3b89fac978a021d49806d2f75cc9f4c2,3752b697cae9f81a9d5ffe44dac58e7a,3752b697cae9f81a9d5ffe44dac58e7a,3b89fac978a021d49806d2f75cc9f4c2,0.006147311827956989,0.002450359712230216,0,0
382,0.7585,ba688af0eaf8cb53ccca7ee628a4691a,f0197942d5cd986426ed3550e562d495,f0197942d5cd986426ed3550e562d495,ba688af0eaf8cb53ccca7ee628a4691a,1.810819213973799,1.729638596491228,15,19
383,0.7582,dd43c81a6e0d49daefdbaa069e2bb095,e02703af0349a0d093605123400dbf07,e02703af0349a0d093605123400dbf07,dd43c81a6e0d49daefdbaa069e2bb095,0.009271770334928228,0.004489201877934272,0,0
385,0.7574,391ffc7ec4eefb3d19575a93b7641bcc,f41758ea4ca2fa1520cfe98a4c064e54,f41758ea4ca2fa1520cfe98a4c064e54,391ffc7ec4eefb3d19575a93b7641bcc,1.7358605,1.7110082051282054,10,9
387,0.7563,6e320ef7485ec6c55962007956985821,c6441fa162ce23651c241f1014f96681,c6441fa162ce23651c241f1014f96681,6e320ef7485ec6c55962007956985821,0.005038135593220339,0.0017543103448275858,0,0
389,0.7556,dafa723ac789768ed1e863cce1681e4f,d086283d558caa08041b9f13b1580737,d086283d558caa08041b9f13b1580737,dafa723ac789768ed1e863cce1681e4f,0.15247142857142856,0.14255116279069766,0,1
390,0.7548,b0e4ac380ceb1b245dd4fe6052913919,be403ce415609008605d63396869ed2e,be403ce415609008605d63396869ed2e,b0e4ac380ceb1b245dd4fe6052913919,2.2226915343915343,1.7949478260869565,18,15
392,0.7545,432abc4bb7e9413b738f13e982b11868,badbaf5d20db12b65b518ca473bfd12e,badbaf5d20db12b65b518ca473bfd12e,432abc4bb7e9413b738f13e982b11868,0.0007736434108527133,0.0005295454545454545,0,0
393,0.7545,7817ae2d392ba4f6cb9104fbe70b6274,7f57053f651025603c6b4246acd0ba54,7f57053f651025603c6b4246acd0ba54,7817ae2d392ba4f6cb9104fbe70b6274,0.03984979423868313,0.017087966804979253,0,0
395,0.7539,dc34ce090ee7aa4ffe226b4314810434,9b78976098554461d749dc6ea6afc9ba,9b78976098554461d749dc6ea6afc9ba,dc34ce090ee7aa4ffe226b4314810434,2.4726681592039803,2.4383576923076924,18,30
398,0.7519,bd7b04d0b48b5fc9d004e93b536f72aa,462d4231224f8acdc85dc9449f803a2d,462d4231224f8acdc85dc9449f803a2d,bd7b04d0b48b5fc9d004e93b536f72aa,0.7355408163265306,0.6327844086021507,6,3
400,0.7513,86c1e0a1ff57b2fcf24955c8ec925f1c,96dfad49d9f2d8eebfc93fa5aee86b42,96dfad49d9f2d8eebfc93fa5aee86b42,86c1e0a1ff57b2fcf24955c8ec925f1c,3.512420979020979,3.4348402777777776,23,26
401,0.7511,2a1a6a11e1eca0c26b102832b362a5f3,3659fd7b7207e8a9c2595c04aef3587e,3659fd7b7207e8a9c2595c04aef3587e,2a1a6a11e1eca0c26b102832b362a5f3,0.0033963709677419358,0.0016101626016260162,0,0
403,0.7506,8cc5179031ebbf5704f2cc33476dd5be,66c2c9894033a7e09a33548f4e51c2be,66c2c9894033a7e09a33548f4e51c2be,8cc5179031ebbf5704f2cc33476dd5be,0.17388437499999998,0.15107301587301586,0,1
405,0.75,d42bd4e73a676fe81419f7c9b499a79f,e0c2ac1e8919079234c7d0b9df13adff,e0c2ac1e8919079234c7d0b9df13adff,d42bd4e73a676fe81419f7c9b499a79f,0.007480327868852459,5.396825396825397e-05,0,0
406,0.7499,9c5229cbfdd9234f73a514b0a2f0ad4b,97e55431d1082822b2aee62193b952ed,97e55431d1082822b2aee62193b952ed,9c5229cbfdd9234f73a514b0a2f0ad4b,0.0009707317073170733,0.0005138888888888888,0,0
412,0.7485,f54428f97db111809016916ab768f667,0a81500dc48b2bb7ee19849502360270,0a81500dc48b2bb7ee19849502360270,f54428f97db111809016916ab768f667,0.005040223463687151,0.003428571428571428,0,0
413,0.7472,8605810b8ba16fa6e2854dedad10d573,87099c2824149296269d9a9598f68af6,87099c2824149296269d9a9598f68af6,8605810b8ba16fa6e2854dedad10d573,2.0669926406926407,1.9905813043478262,27,33
414,0.7465,c0dbbf2b29da2ef0cab6bc7032e7ac92,6e79fc78cf67358d3d16daec5573b5a3,6e79fc78cf67358d3d16daec5573b5a3,c0dbbf2b29da2ef0cab6bc7032e7ac92,0.026845000000000004,6.642335766423358e-05,0,0
415,0.7462,57ac237fd7804341517927ced4353c71,f85334e801a490f557571e1ee2ec7a5a,f85334e801a490f557571e1ee2ec7a5a,57ac237fd7804341517927ced4353c71,0.048950197628458494,0.0233748,0,0
418,0.7458,fcc021adb67098501a473a959211093c,11f9b8c48b800c4434f693f0e76bc3b4,11f9b8c48b800c4434f693f0e76bc3b4,fcc021adb67098501a473a959211093c,2.4055615023474184,2.393340094339623,21,21
421,0.7446,633389c0591bdabc6cfd4b0d4fc245e4,5d3dfae104348251b8fbc99f8d39a601,5d3dfae104348251b8fbc99f8d39a601,633389c0591bdabc6cfd4b0d4fc245e4,0.010165384615384614,0.010151898734177215,0,0
422,0.7441,5a19b7514d9adb447ed6aa694811f1eb,8f4163f9e76ce4d47678985228bace09,8f4163f9e76ce4d47678985228bace09,5a19b7514d9adb447ed6aa694811f1eb,0.003926050420168068,0.0005920353982300885,0,0
425,0.7427,3ef789f8caa7186261ad9f77bb552c7a,c23936489d103366825cbd33c09d921c,c23936489d103366825cbd33c09d921c,3ef789f8caa7186261ad9f77bb552c7a,0.2668861445783133,0.03561264367816092,2,0
426,0.7425,a9de2f159602a6c08dde0551062fb74b,447ceabf87de7431032ef708132594d5,447ceabf87de7431032ef708132594d5,a9de2f159602a6c08dde0551062fb74b,1.2699328124999998,0.7926368715083799,9,4
433,0.7411,3babb9b35e40e2bea17239a5a3ffeaec,92d2d3c1efe901481be93f2f1b4cc2df,92d2d3c1efe901481be93f2f1b4cc2df,3babb9b35e40e2bea17239a5a3ffeaec,4.217138596491227,0.027160689655172415,21,0
436,0.7403,d34c7fe759808771f0b2dc65ad0df03c,b29e5425308f0f10cded9bb6c75b6049,b29e5425308f0f10cded9bb6c75b6049,d34c7fe759808771f0b2dc65ad0df03c,0.031167924528301888,0.013711764705882354,0,0
437,0.7401,efbd55aede0638c4e82fb065d40fa238,f95c0c54f064c14c0502f2b2d12f03ba,f95c0c54f064c14c0502f2b2d12f03ba,efbd55aede0638c4e82fb065d40fa238,0.0002853846153846154,0.0001931623931623932,0,0
440,0.7398,205afeef1c18c6455b3a99703cdfb8df,5b63be15731e9414734353fa1b91adb4,5b63be15731e9414734353fa1b91adb4,205afeef1c18c6455b3a99703cdfb8df,0.004160663507109004,0.0025059360730593605,0,0
443,0.7389,22aa8069a9ed5dd4884ae19dd73ad716,5ed3bb060e0e6d7fe6472f1982e530e9,5ed3bb060e0e6d7fe6472f1982e530e9,22aa8069a9ed5dd4884ae19dd73ad716,0.0036545977011494253,0.003384883720930232,0,0
444,0.7383,e04ea71e821b0dffc431297b25b359de,90bded96836ea370356065826e6e5824,90bded96836ea370356065826e6e5824,e04ea71e821b0dffc431297b25b359de,2.1761485294117646,1.6659764150943397,7,11
446,0.7375,2d0be5f801037c5471b96ed3984a4e15,813691e100f1c3df95efc0113bf36e48,813691e100f1c3df95efc0113bf36e48,2d0be5f801037c5471b96ed3984a4e15,0.00915390625,0.0015714285714285715,0,0
447,0.7375,e64598d6884499b44b9bc615912f4f0e,53c13f2dba313251cb0e86eeedda6bbd,53c13f2dba313251cb0e86eeedda6bbd,e64598d6884499b44b9bc615912f4f0e,1.2778566929133857,1.043489312977099,4,8
450,0.7367,f5bed5601a8e1f32043ff77755d957d0,69f32b20f51e4166809a29e594764865,69f32b20f51e4166809a29e594764865,f5bed5601a8e1f32043ff77755d957d0,0.007335593220338984,0.0014423728813559322,0,0
451,0.7363,6d2bcf1b97f6731338a530650f776fb4,9921310eb85fdef96f5ec4b5bea102c5,9921310eb85fdef96f5ec4b5bea102c5,6d2bcf1b97f6731338a530650f776fb4,0.005579807692307693,0.0018288461538461536,0,0
452,0.735,5220a2cb778f8567ebf7f81ab2b103ff,da5bbea85af39c137a264ee0bd56ef50,da5bbea85af39c137a264ee0bd56ef50,5220a2cb778f8567ebf7f81ab2b103ff,0.2621492610837438,0.015481188118811882,1,0
455,0.7339,5534719b308ca4fb9f6662a81eb3e002,a07104de6e1e00d2afcec36c7879836f,a07104de6e1e00d2afcec36c7879836f,5534719b308ca4fb9f6662a81eb3e002,0.07082638888888888,0.06868642857142855,0,2
458,0.7324,5acd886e33ce9f50a7c738c4c3dd8503,02a7b258e875cf073e2421d67ff824cd,02a7b258e875cf073e2421d67ff824cd,5acd886e33ce9f50a7c738c4c3dd8503,0.0042341614906832295,0.003850993377483444,0,0
459,0.7321,167ff6e9aa4e03593520c277f4071557,31b7e0ab60877ab8de35a95e04629144,31b7e0ab60877ab8de35a95e04629144,167ff6e9aa4e03593520c277f4071557,1.5314159090909092,1.1530072580645165,5,2
461,0.7317,6bb5a1ea7cae19a7a11fa7cbd55a7410,3a08f79c589a9e1d00a258e86a1331ce,3a08f79c589a9e1d00a258e86a1331ce,6bb5a1ea7cae19a7a11fa7cbd55a7410,0.9652653846153847,0.002792307692307692,1,0
462,0.7293,c266773fdf88a75561821afdb49cc0e0,060121a06476ef401d8a21d6567dee6d,060121a06476ef401d8a21d6567dee6d,c266773fdf88a75561821afdb49cc0e0,0.022479487179487178,0.013830555555555556,0,0
464,0.7288,ea72eb500f523697eee190bcedc8f0dd,c2097792be4e003096aada72e7317a66,c2097792be4e003096aada72e7317a66,ea72eb500f523697eee190bcedc8f0dd,0.6918600858369098,0.6814965517241379,6,8
466,0.7284,5a04db2e75874b0e5c55ee71692ea92c,05cc3233dcb5489d2333ee62339a3226,05cc3233dcb5489d2333ee62339a3226,5a04db2e75874b0e5c55ee71692ea92c,0.001507216494845361,0.0014666666666666667,0,0
468,0.7274,76541217a60105571466b759358ab8df,3094f0e7f338e708620942f9f939c7cf,3094f0e7f338e708620942f9f939c7cf,76541217a60105571466b759358ab8df,2.754248677248678,2.5016906403940893,19,21
469,0.7272,6329256633b051f1e2b903afa9b5ef26,d0bd34262db1f6c9753c6ead015e347f,d0bd34262db1f6c9753c6ead015e347f,6329256633b051f1e2b903afa9b5ef26,0.00043249999999999994,0.0003738461538461538,0,0
472,0.726,20340e3ee5bd16fdb06dabb63079c835,0e347ad243e4019fad579d3282a730f9,0e347ad243e4019fad579d3282a730f9,20340e3ee5bd16fdb06dabb63079c835,0.08932374100719423,0.001705839416058394,0,0
474,0.7245,a5dbc558ca9c9612b608645238c15129,8ae069858aecbad846f4d69d405f9bd6,8ae069858aecbad846f4d69d405f9bd6,a5dbc558ca9c9612b608645238c15129,0.8662897727272726,0.6773829670329671,8,4
476,0.7241,fae6996aeed84a9a75cbe726be46bab3,3f0c4e9f8fb3b846e49bb1ca2b3021ef,3f0c4e9f8fb3b846e49bb1ca2b3021ef,fae6996aeed84a9a75cbe726be46bab3,0.0016947368421052625,0.00045999999999999996,0,0
480,0.7232,3ee16cef000a96c344248a90e5cfccd2,8d2d81395c6a14a4683d92b7db8bf18b,8d2d81395c6a14a4683d92b7db8bf18b,3ee16cef000a96c344248a90e5cfccd2,0.24441666666666664,0.1812674876847291,1,1
485,0.7211,c1fd67db197ac1e491453082982de933,0373ed8a095e0a283da690de360ccc21,0373ed8a095e0a283da690de360ccc21,c1fd67db197ac1e491453082982de933,0.01729295774647887,0.00709453125,0,0
486,0.721,ccc369b1011a0bf8ab0d11b2ac495bc8,b77a9076b560f05dec87198633e8e00b,b77a9076b560f05dec87198633e8e00b,ccc369b1011a0bf8ab0d11b2ac495bc8,1.744454716981132,0.014275177304964538,7,0
492,0.7186,d7f293887ea70c37b1c940ba372e1a2f,b276c39d60d16cdcca065940ed55eeb8,b276c39d60d16cdcca065940ed55eeb8,d7f293887ea70c37b1c940ba372e1a2f,0.001321487603305785,0.0006989583333333332,0,0
493,0.7184,c2e7580519b62b7183c1924211ee8603,bfd646393bd83e42b00c235a1082a6cf,bfd646393bd83e42b00c235a1082a6cf,c2e7580519b62b7183c1924211ee8603,0.004003225806451613,0.0013116883116883118,0,0
494,0.7182,92e65cdbae33b846328b01eefe907fff,1abb6882a5cba3d9c166736825bbe101,1abb6882a5cba3d9c166736825bbe101,92e65cdbae33b846328b01eefe907fff,0.0015739436619718308,0.00016785714285714285,0,0
496,0.7169,e187fc91f755db1d0885f19a0b333523,476f0dfb144aee7d5422dcc3b2b97a9f,476f0dfb144aee7d5422dcc3b2b97a9f,e187fc91f755db1d0885f19a0b333523,1.4712014705882352,0.16383235294117648,2,1
498,0.7163,091b756470ae8748ad9384fb9eb73574,b63cd7e9557adcd7ad081fd8bd069539,b63cd7e9557adcd7ad081fd8bd069539,091b756470ae8748ad9384fb9eb73574,0.35729022222222223,0.3111436123348018,0,3
500,0.7153,57fedc6c794b7ef4e0011fb9882ccaf9,48ace73483c38f13d786c4da72ecf25e,48ace73483c38f13d786c4da72ecf25e,57fedc6c794b7ef4e0011fb9882ccaf9,0.051993273542600894,0.009814634146341464,0,0
501,0.7149,df18ac8990e89990e4b908f4d77c3aa2,64c46cb52749df98dafa527d439fa606,64c46cb52749df98dafa527d439fa606,df18ac8990e89990e4b908f4d77c3aa2,5.163499310344828,0.01508728813559322,16,0
503,0.7148,847db624a7a975df11caca3c97743359,08a8d48ec979f002383f336d988673ca,08a8d48ec979f002383f336d988673ca,847db624a7a975df11caca3c97743359,0.009699363057324842,0.007650335570469798,0,0
504,0.7146,7d86f8993e77d4f99ed19b2965d5067d,30714dc10ad30cb8cda2ed487ebd4934,30714dc10ad30cb8cda2ed487ebd4934,7d86f8993e77d4f99ed19b2965d5067d,1.436649206349206,1.3050305343511448,2,6
505,0.7136,47f34de873955e8e03e954e3882d747f,aa176f6d6e5674ccf6e19ef3aeb3e243,aa176f6d6e5674ccf6e19ef3aeb3e243,47f34de873955e8e03e954e3882d747f,1.212688961038961,0.05609096774193548,4,0
506,0.7131,9702e77a42c305656f1c099eafe7d7f9,89312c1f707db54b1efe684669e62fe9,89312c1f707db54b1efe684669e62fe9,9702e77a42c305656f1c099eafe7d7f9,0.374127485380117,0.0021975000000000002,0,0
508,0.713,5a147e41134b03ab6a358b3db92d30ef,c59ab7f1ea4c892a0845646933cc3b60,c59ab7f1ea4c892a0845646933cc3b60,5a147e41134b03ab6a358b3db92d30ef,0.024985436893203886,0.0008100000000000001,0,0
509,0.7128,b8b2b97c2b6b1cb436a57dcefca7f78e,b3853701d3e05b29f0e2c2bc0f85bd21,b3853701d3e05b29f0e2c2bc0f85bd21,b8b2b97c2b6b1cb436a57dcefca7f78e,0.0017863157894736847,0.001467741935483871,0,0
510,0.7123,8ed8da75b8a46d9e025378993e4dc41e,fbee536cc1352614dda57bcf0786f387,fbee536cc1352614dda57bcf0786f387,8ed8da75b8a46d9e025378993e4dc41e,0.00730719696969697,0.004224,0,0
511,0.7122,b31d1678d2148a94702ffa5bd6ac3aba,8ca4eea53dab8fb41f2ba01deb4e84db,8ca4eea53dab8fb41f2ba01deb4e84db,b31d1678d2148a94702ffa5bd6ac3aba,0.010238953488372093,0.0036252747252747256,0,0
512,0.712,a3ca38ce1d10c44103ba22d137be7c08,be8d828b7d90bca42ca4274f57e70cf5,be8d828b7d90bca42ca4274f57e70cf5,a3ca38ce1d10c44103ba22d137be7c08,0.9417092936802973,0.028550193050193053,7,0
513,0.7113,a5fafb0a3acf7f9e59d4a2549935798a,1c9bf14436cc28f6281f44f73d6fddc8,1c9bf14436cc28f6281f44f73d6fddc8,a5fafb0a3acf7f9e59d4a2549935798a,3.6405668393782387,3.6366214285714284,36,36
514,0.7112,3c6610ef769e5c09d9e7b9d2c2fddb40,bc57d58be4d2adc326b4dd33e892d143,bc57d58be4d2adc326b4dd33e892d143,3c6610ef769e5c09d9e7b9d2c2fddb40,2.6643041666666667,2.2890166666666674,8,12
516,0.7102,bbcd685ce62f785a441a2c8246fa93a6,908f1b399873681da17cd24b94c85714,908f1b399873681da17cd24b94c85714,bbcd685ce62f785a441a2c8246fa93a6,2.9888857142857144,0.33413988095238095,26,1
520,0.7087,e2f04baa0bee5232b73ca726d29a870b,eed22b80775127e0a2143e287d79c575,eed22b80775127e0a2143e287d79c575,e2f04baa0bee5232b73ca726d29a870b,0.01191531100478469,0.00872843137254902,0,0
521,0.7086,24059c009e9ce9f671be3182eb6e24e3,5d5ba6a776e985a917f0028258d6593a,5d5ba6a776e985a917f0028258d6593a,24059c009e9ce9f671be3182eb6e24e3,0.0017583333333333333,0.0008833333333333334,0,0
523,0.7084,04f28a8f394396872b7a9ede5041a80c,706a5789a3517393a583829512a1fb8d,706a5789a3517393a583829512a1fb8d,04f28a8f394396872b7a9ede5041a80c,3.553347398843931,2.540888235294118,21,21
524,0.7082,d238858042506302cfc15c63db81341b,d9ad3f3ed67f14c9c9b35a5c4e85400b,d9ad3f3ed67f14c9c9b35a5c4e85400b,d238858042506302cfc15c63db81341b,0.05215179487179487,0.0280755,0,0
525,0.7079,275322852b2d7d5cff8a19cc5e72ff4e,9bc88ce8ad471cce57ed97cd33cb7f35,9bc88ce8ad471cce57ed97cd33cb7f35,275322852b2d7d5cff8a19cc5e72ff4e,0.0007048672566371681,0.0003536036036036036,0,0
527,0.7076,2fd30e8bcadfd927b8280fb9d7fdb610,01d20d68bce47bec01d816b893630f18,01d20d68bce47bec01d816b893630f18,2fd30e8bcadfd927b8280fb9d7fdb610,7.1297383419689115,7.035790404040406,70,71
528,0.7071,86d4621be3deca4f8d461e3abce7d585,214c897059e8c37741b74163b21ef4c9,214c897059e8c37741b74163b21ef4c9,86d4621be3deca4f8d461e3abce7d585,4.377720657276995,1.8081272727272728,22,16
529,0.7069,a0df9f687c355120bbaecf0b38d21181,f94a2f497ba431ae01c0d557d8c2a78f,f94a2f497ba431ae01c0d557d8c2a78f,a0df9f687c355120bbaecf0b38d21181,0.21719666666666665,0.20867309941520465,0,0
530,0.7068,e2ecc681ff1778f6fa897e95221deab8,1f722fff98986499a0aea339cd05a75d,1f722fff98986499a0aea339cd05a75d,e2ecc681ff1778f6fa897e95221deab8,0.10387155172413794,0.08640714285714286,0,0
531,0.7068,0ac7f7d40895378ae07006510aaca8de,1215adafbc41adff149c6ab127598917,1215adafbc41adff149c6ab127598917,0ac7f7d40895378ae07006510aaca8de,0.002116,0.0015868131868131867,0,0
532,0.7063,9bc5cd695f30b6f98e65dc356cf6c656,8b1293493098a9bd999ef0c0dfdee134,8b1293493098a9bd999ef0c0dfdee134,9bc5cd695f30b6f98e65dc356cf6c656,4.95493552631579,4.7850553097345125,58,59
535,0.704,e7db63dae4f1dbcfe945651219d34674,43111f9c3a9aca9f3b1daf09f392f3c8,43111f9c3a9aca9f3b1daf09f392f3c8,e7db63dae4f1dbcfe945651219d34674,2.9275708994708993,2.897887165775401,26,30
537,0.7036,5da72569e3908391620c3fc13b3fd821,3ea2b7849d7ce4fccad168565e8e669e,3ea2b7849d7ce4fccad168565e8e669e,5da72569e3908391620c3fc13b3fd821,0.04004148148148148,0.010369444444444443,0,0
