pair_num,keep_id,drop_id,reason,shape_iou
242,f79dc41910f957d0c15aadb49bff975c,99bc60c2d554be9304993efa0a5ef740,unmarked_lower_iou_implied_twin_keep_cleaner,0.5076
243,79c0ed7b8274042a87f647a1e03d01e8,5c845f5a01b97dd479aeef86b465605f,unmarked_lower_iou_implied_twin_keep_cleaner,0.5069
247,dc474e15a61e861a6a14f334e10a7934,3d334ec1be0544fd6fff794a77631eef,unmarked_lower_iou_implied_twin_keep_cleaner,0.5032
249,c7b5025d6ca0352a9feb0b83f3ecf231,fab1d411448d12a807e3ded857ddeaed,unmarked_lower_iou_implied_twin_keep_cleaner,0.5023
250,4cc1691f988cd4596b2a38d1e64c18ce,920249b849efbeedab4cbfe37d735404,unmarked_lower_iou_implied_twin_keep_cleaner,0.5014
252,cdd38de824722c0bf9d9494c258c6bf6,344cc56a75aa993d5b20be3f31210879,unmarked_lower_iou_implied_twin_keep_cleaner,0.5009
253,b6d811787ee589d5c13dfd8f3aa893f4,72e996bf235d7bcec83fd9c8f7de1977,unmarked_lower_iou_implied_twin_keep_cleaner,0.4989
254,265e7f265773d27e1770a3cd3ce05677,66f5cc9041b6485114cf9555c31e908d,unmarked_lower_iou_implied_twin_keep_cleaner,0.4979
257,4ef6decdc9422567eb07d8048f0febb6,c4b1a10db8b0cdece7a1498b2fcbda7f,unmarked_lower_iou_implied_twin_keep_cleaner,0.4954
259,64649896d23df686ff9bb201501a40e3,f4df16a55805e69f7013d79eca0c46a7,unmarked_lower_iou_implied_twin_keep_cleaner,0.4939
261,e2efdfdce6c126897cef60cde252def7,aa47209a146185e3bea1fa18b904304a,unmarked_lower_iou_implied_twin_keep_cleaner,0.4921
262,99962ae11ae7b8de3b7304c55b8581ab,ef9626e7479e7749bc2dd093237ba966,unmarked_lower_iou_implied_twin_keep_cleaner,0.4888
263,29717c0234da6f914f61eb927d138896,ebc22b45eb3ad26c9d9883d912038f6d,unmarked_lower_iou_implied_twin_keep_cleaner,0.4873
265,cf30df304e1b75bc28624ef1d5c2cf6e,6c3599d5faf73b34fe8d64fac9368483,unmarked_lower_iou_implied_twin_keep_cleaner,0.4854
266,8ce7e69e255980b50a2f8a7289bce5a6,07106a451fdebeaa73f2db13f295bfb1,unmarked_lower_iou_implied_twin_keep_cleaner,0.4854
267,250e91349b32a3a0a04153a94c9c5844,f2b4695127e8d36d54b5214ac6675000,unmarked_lower_iou_implied_twin_keep_cleaner,0.4851
268,9b4f01490d9d27e94dd2f49f8f53053e,29053c264a170a054de97ff356245dfc,unmarked_lower_iou_implied_twin_keep_cleaner,0.4843
269,bc1cf017913e28ca316244b52d1fc59d,957b6739a057adf1eef9ff91f31afe43,unmarked_lower_iou_implied_twin_keep_cleaner,0.4843
270,bb66f91b996df6a4a78aa9b7f3ea844b,91dd982fbff7aa72802fbd7391cd2eff,unmarked_lower_iou_implied_twin_keep_cleaner,0.4837
271,3ff30b9406f4c44c9b8dba47615f1fca,cbf05dbfcf24b4fc7dded902c1ac37e3,unmarked_lower_iou_implied_twin_keep_cleaner,0.483
273,ffd2841373b39792ab0c84cccd066e31,b13078f2ae0a4dd072a3509ab1b1a0f0,unmarked_lower_iou_implied_twin_keep_cleaner,0.4821
275,cd248eb09a3e4a1ce70b2745f45ce332,31cf52bcc7a77d04bb82932c235c796f,unmarked_lower_iou_implied_twin_keep_cleaner,0.4791
276,30ec590d9ad752737dae45f47f2b37cb,03849b0243900d79446bb27849dc0bb2,unmarked_lower_iou_implied_twin_keep_cleaner,0.4784
277,ca66a5c35e8d7f0e026086d58922aca7,26db031a2a246f6525d08296fad489f6,unmarked_lower_iou_implied_twin_keep_cleaner,0.4784
278,343071a8c11157ff068bfcdbc0f76ca9,daf178053958c9d2e71a7c7bb9c3fbb7,unmarked_lower_iou_implied_twin_keep_cleaner,0.4768
279,203256da67cb1aab601d3af3f13d5db5,081326594b296d372b9dd3e8af82350a,unmarked_lower_iou_implied_twin_keep_cleaner,0.4765
281,591be7bd1ced8a42f257d9a467cb7133,d4e11ec26633ed74394b8df2228bfb75,unmarked_lower_iou_implied_twin_keep_cleaner,0.4709
282,c8f84d9ecff20af2842de863f6963dfa,2bb4f3202acd0b3cd10ffae292b6edf8,unmarked_lower_iou_implied_twin_keep_cleaner,0.4699
284,308af8bc571b7c2e743a35d7489e4e32,85b7b5e97f0556d09761a365234f1ac5,unmarked_lower_iou_implied_twin_keep_cleaner,0.4692
285,f05260d375197325c7cf1775306b9eb4,95687706ffc4a2750ca1709258cc88de,unmarked_lower_iou_implied_twin_keep_cleaner,0.4692
286,72b9ca2c11e1a849e053013cd5e22d56,dacdcb2643b7fb7038e1f41cb31b4932,unmarked_lower_iou_implied_twin_keep_cleaner,0.4684
287,85fb392d25b2a8c56e054b2e3cf4b0ad,64836a799f01a425ff277deed36210cf,unmarked_lower_iou_implied_twin_keep_cleaner,0.4647
288,d592f94339f67b9453dca75b5826f367,a23accdd92c621553d8e58b8b40eed83,unmarked_lower_iou_implied_twin_keep_cleaner,0.4606
289,6453e55d3511f7cacb8075f5bb82fd97,71fc7343524aad2c6953b454f7dce67c,unmarked_lower_iou_implied_twin_keep_cleaner,0.46
290,6baaf1d0cb562d864baedc5db3acaf11,1d46f4df1dfdf3fa0a06b21e9f9ae99a,unmarked_lower_iou_implied_twin_keep_cleaner,0.4594
292,bbb2cb27e4dde35199f7bf86bd845018,1553a517c2865e17ba28e1fac79bec75,unmarked_lower_iou_implied_twin_keep_cleaner,0.4551
293,63b703a3294579f3e31f1a7afcf3ce20,d8abf403ab5663c07528475647e0db5a,unmarked_lower_iou_implied_twin_keep_cleaner,0.4549
294,ca1d0ba4f959e2f47667b94fa5e958c0,4ce70385b1b2a8d59d8d52f303e76285,unmarked_lower_iou_implied_twin_keep_cleaner,0.4506
295,402fa51bb615b1a88200c65ce22c76fe,c141ed8d4226eef5e743d77790063398,unmarked_lower_iou_implied_twin_keep_cleaner,0.4503
298,9a132baeb5431f2b38862baff1c367c7,99f60de23ae443fc267155050cf905eb,unmarked_lower_iou_implied_twin_keep_cleaner,0.4495
299,b9af529d72fbbca473b126588296c1e5,cd9c3b20829419695429f656fc340821,unmarked_lower_iou_implied_twin_keep_cleaner,0.4493
301,39f36065811dabb953b5fa41f826f669,a8133622df02940b40d4dc7c6c0b2712,unmarked_lower_iou_implied_twin_keep_cleaner,0.4453
302,070f9f27db2db32b456cfc595f29c03a,8d90013d52788c1e2f5f47ad80e65d48,unmarked_lower_iou_implied_twin_keep_cleaner,0.4448
303,e5fc40d67ca490bb598688f92a2eff6b,91a40f207d9a99e49866c204e28ce521,unmarked_lower_iou_implied_twin_keep_cleaner,0.4442
304,344764125b7586cb29d3af60106bd807,8fb12946881047895dd14ed095a99367,unmarked_lower_iou_implied_twin_keep_cleaner,0.4441
305,1d93f2db56a439730528e78b5a8c6c65,94ad34192c1c300da99532bb24fd7bf3,unmarked_lower_iou_implied_twin_keep_cleaner,0.4429
306,e4ddc57e6642607be5809a7fd02bd612,c8a09a4ef05f4b37037251a76d8f5d68,unmarked_lower_iou_implied_twin_keep_cleaner,0.4423
309,28d634f91167158876095cfed86ec0d1,c16bffeed45057312c510c1a5547bdd1,unmarked_lower_iou_implied_twin_keep_cleaner,0.4397
311,599109af85cae9e827c3e89982f0033d,7436cdbf9876ac812cdc3ea7557aadaa,unmarked_lower_iou_implied_twin_keep_cleaner,0.4391
313,dabe405fe14fea8abeae766fdaa96185,e9e062c3fcf872abdf5f44dc2c55345a,unmarked_lower_iou_implied_twin_keep_cleaner,0.4382
314,40a7138f52ba6bcb66a4cdc432280261,eeb26ba1afa30bbf4f88d8c38b42c313,unmarked_lower_iou_implied_twin_keep_cleaner,0.437
315,139cb12bffe84ce402f7eeef365bb842,273aca7c9745bca16dcfb07930f0fc52,unmarked_lower_iou_implied_twin_keep_cleaner,0.4357
316,4556ea2541ab33c9fb2461d1aeed2bc6,b5a7d649e169bf6e9c7dbbcab7354c8a,unmarked_lower_iou_implied_twin_keep_cleaner,0.4349
317,98c76020fd2e71039c259365994f76d6,5252182ded15f6179aba4b367c0215dc,unmarked_lower_iou_implied_twin_keep_cleaner,0.4347
318,8065167dbab09db4ff16c3a34da435b8,357bb7135ffd688bbd6ae0efc984342e,unmarked_lower_iou_implied_twin_keep_cleaner,0.4336
319,80f7cfb8ff20d9aa8eebcd541d0d5fd4,bd86f3cec249d54cd3bd64763da8612b,unmarked_lower_iou_implied_twin_keep_cleaner,0.4316
321,5f7ebc491021150fdb969866ad5f6d81,2a709812f21cab8f45ccc91371b7dc5f,unmarked_lower_iou_implied_twin_keep_cleaner,0.4296
323,fd7763888e090f5385c2c49944ce94ab,8e244ea370ffdb16c4d50bd271c538a8,unmarked_lower_iou_implied_twin_keep_cleaner,0.4262
324,977a4281401b63f74739845b3ec98023,60a15dda8570e347a3529a062fb1d5c9,unmarked_lower_iou_implied_twin_keep_cleaner,0.426
326,fbacda290baa284a06ca8fccc2c7ee72,10ce72448dc8291b84c67016f41fbd9a,unmarked_lower_iou_implied_twin_keep_cleaner,0.4231
327,c549a1ab70c4de9755941eb6269e13f6,0c21345669287d5b299ed8d7d0f6e1c2,unmarked_lower_iou_implied_twin_keep_cleaner,0.4204
328,8b48c767af9bb73efebdd338e8f07891,203c6d9817fc00d1b1fdcc6eae2118b4,unmarked_lower_iou_implied_twin_keep_cleaner,0.4203
329,431054766be0a31b6a652aa5d1caea41,ee9d46e743ccade3196701a6068fa860,unmarked_lower_iou_implied_twin_keep_cleaner,0.4197
330,91f209de31040146c9a61a8c7804bd34,750cf428f4f94ee2c4142320505b57e2,unmarked_lower_iou_implied_twin_keep_cleaner,0.4197
331,363cd7b84bf86e6c8cd7073897b97232,a36b91d58c9dae658708fac3ae14b969,unmarked_lower_iou_implied_twin_keep_cleaner,0.414
333,5ad9615573f2a12025d6c4fe8754b548,f5453bb85ab33f0f99e56b296293737e,unmarked_lower_iou_implied_twin_keep_cleaner,0.4088
336,30a54c050c9eb531d2709b05ede484ce,a0a19caa7f2b6ff84b3e5cf0aa3fc68e,unmarked_lower_iou_implied_twin_keep_cleaner,0.4014
337,da4b2e029abb2741bcfef60fa7ab10b0,746cfe9ab71459d51eb0fbdb72348ae8,unmarked_lower_iou_implied_twin_keep_cleaner,0.3998
338,5b068fcb3a6af7142be9e39d24d1a8bf,950719887cff5ded2cd4a8b4b1f76efb,unmarked_lower_iou_implied_twin_keep_cleaner,0.3988
339,db047ccc6fbd5ba7b5c18321d7266384,4953f5a813043846c5e93b13adbcd1df,unmarked_lower_iou_implied_twin_keep_cleaner,0.3934
341,25f8b4140df3fcadc642f18b4279582d,00ca0c23961b5510be46c917be11c43e,unmarked_lower_iou_implied_twin_keep_cleaner,0.3905
343,fd08b2bce422f40a465664f9a5f9afdd,5618c8129a6db9d5d94bb26f2b58fe4f,unmarked_lower_iou_implied_twin_keep_cleaner,0.3869
345,e10ff644b1121aeaf5a060e6875f7867,7e33e3ef6468638fc307b42f5b78e98e,unmarked_lower_iou_implied_twin_keep_cleaner,0.374
347,00e6511435645e50673991768a713c66,835c2db7726b399c38e5e53f1c326ab6,unmarked_lower_iou_implied_twin_keep_cleaner,0.3724
348,637209e621c8714a1f636e38542efe91,ae73856854dae06ef0423afdc995e9c8,unmarked_lower_iou_implied_twin_keep_cleaner,0.3723
349,a1fd7998cce64a8747a682bf524951bf,3848fce177d0cc469f4ca60d802445af,unmarked_lower_iou_implied_twin_keep_cleaner,0.3702
350,31a2c62376a98ed5062bbe72a92b3541,9064f0eb9ef8bbb376649033116fc380,unmarked_lower_iou_implied_twin_keep_cleaner,0.3634
352,7f46d3906c54e47d26aa7d3114b36a9d,1df63c491243a9f5c0ad727672be2763,unmarked_lower_iou_implied_twin_keep_cleaner,0.3538
353,026081211406349c85c3e5b4fc4b6ff0,714fe03e012bb674fd7f3fc8f6763c3e,unmarked_lower_iou_implied_twin_keep_cleaner,0.3537
354,5bd19956ab63289395ba2b259a9aa8d1,4fae900c0644c8418c2028629afbd4e5,unmarked_lower_iou_implied_twin_keep_cleaner,0.3525
355,b600f26e7bc2daf1917e4078496d37ac,9cd1f9700bb8591c07051ddd50ccdbe7,unmarked_lower_iou_implied_twin_keep_cleaner,0.35
356,150b3dd8a42745a633ff7a5ec9faeb5f,25c2e6b1c5a915c24df1732d4de8e435,unmarked_lower_iou_implied_twin_keep_cleaner,0.349
357,7a7cf950c048a74193c9420df36cff77,37d3511b61cfe994b82147b5d4b09ae4,unmarked_lower_iou_implied_twin_keep_cleaner,0.3428
359,1894dd1e67ddfc62a309e78ef7ffc5e3,a3fa13e9535729ec9cb08f17bc8c03cc,unmarked_lower_iou_implied_twin_keep_cleaner,0.3351
360,5e8b71155d862948b6e0da88f0b41789,29266f4feb6766468bce536888b3bc0c,unmarked_lower_iou_implied_twin_keep_cleaner,0.3339
361,146fdf9cb391b6199413967a26ee3305,fbec7a11045c409213445c592bdadfae,unmarked_lower_iou_implied_twin_keep_cleaner,0.3333
362,d5cab685b579ccaf021401bf2589b5f0,7d87113027d6155a406eb732e2355040,unmarked_lower_iou_implied_twin_keep_cleaner,0.3265
363,a0dfaf8d608aac9ef3de97f3758ab484,e92dfc70e301a7e97540ac17cb56cdae,unmarked_lower_iou_implied_twin_keep_cleaner,0.3139
364,ba90d2787827da36ae89c1512c8d5523,55bc19f33c8e76d179d4fff167424383,unmarked_lower_iou_implied_twin_keep_cleaner,0.3065
44,991d3df8e3ce4a9f4b0edc588070b0e7,69a68245b813fb5a105dff02d32c6143,"user correction: was marked not-same, is twin",0.6781
-3858,3858dedc8e091fc0315c50e7f8d74a56,b61a1c350af793cba5f2e936ed314627,user: true twin cross-pair; b61a already dropped via multi,0.8666
