image_id,sources,tier,frozen_on
53dfff0cecd06c15f600d334e7324b78,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
5504b8b281b572e1da90774ff3f207c6,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
554c017aec32fb7b6448c3ba22d3f0e4,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
55871a7a0ec1e0958ce44dd101d48be7,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
55bc19f33c8e76d179d4fff167424383,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
55e4c013d70e60e4db9425f9f6fd8997,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
5618c8129a6db9d5d94bb26f2b58fe4f,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
562ed7c01bf09ec8162007d798ff0b51,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
565b748e64e5f6895bb1abce1a7ec163,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
56c011c71edcba80e2c4fb87d1d0f26e,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
5764f6df31c3c05b73dfc0fe5c7bad04,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
581a0ecff3a2c886dbf5725909d210fe,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
5846acd1f690271cfb0264154dcccdd9,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
585673c1e2a7911db8386224726284ed,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
58accdf477bd85e51be2e67c291b0896,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
58c59865a2b61e6dcd15fdd75c03f8ce,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
58d13c5b7c1d86814e7a9451fef0d9d5,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
59bc7df93b3b01dc3a1f3935555c3009,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
59f2e4a9a209e933826447819f890aec,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
5ad5cca8bc4c96585d42a6f8369be1e7,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
5af696841a9c6453f9f667bdab0621e5,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
5b003d43ec0ce5979062442486f84cf7,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
5b2c1fcb4a370400b64df671560fb733,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
5b63be15731e9414734353fa1b91adb4,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
5bc396007c667e5fec6587d07a9af93e,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
5c023def11d24939459afd3e3cb69620,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
5c083ab21fc57c0954468ab46aa7fb16,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
5c845f5a01b97dd479aeef86b465605f,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
5c975e69eee9359ebe8da3f2a376fefb,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
5d04a3fbf6bc76e526f4d1c3d763229f,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
5d3dfae104348251b8fbc99f8d39a601,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
5d438b93171c54575c3248d799952a8c,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
5d5ba6a776e985a917f0028258d6593a,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
5dbe471927123756883dc4ec6121a72c,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
5dfa62a4dcf79b511d935096233f35e3,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
5dfb4fde4486edf9f5863e61a1ba016c,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
5ebc2544193fed9aa6e846641a8d8f1e,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
5ed3bb060e0e6d7fe6472f1982e530e9,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
5f40e0b339592b1b70f17134a06abf98,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
5f554a63b2a187b75a1764282fbf10b6,confirmed_twins_gallery|user_multi_C35_55_explicit_drop,3.0,2026-08-09
5f6b700d24076d52b81361befbc88af1,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
5f95d17c869a6b92214c6b0c2aebfccb,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
6071aa8ba6c71f822201674f662a2058,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
60a15dda8570e347a3529a062fb1d5c9,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
60d32cd009e0175fe8607166861cd430,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
60e51083a75aa5283aadde7f110df48e,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
6109a474ebb5c73ef1dc5fe36c6f7df2,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
61838ed2c863a4b4d7b851854f990941,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
61d53ad3869b865564520488312443f2,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
620a6fbf50a7463ed0a8932782d7b969,confirmed_twins_gallery|rescan:PROPOSAL_A_final_drops.csv,4.0,2026-08-09
62202e376a671af629cc7c309561ff56,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
6259bdf29094e9a832bb47b970ff8cce,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
63006577b07056d2789dedce40da466d,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
6303244b26eef8e081298bfeac827403,confirmed_twins_gallery|rescan:PROPOSAL_A_final_drops.csv,4.0,2026-08-09
630ead3f5eee9ca3d292d65a785d480b,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
63119b7889164b2153a2ec1c829ea853,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
632bb32084df3f4c50164c2c684d34ab,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
6392947d42a28861f68363b1f2e536e5,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
63e71c21ffc027a4b9f256840072e28f,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
63ec04bc1c32dd36fc1bfa2846a0c98f,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
644c556ebc3fc0c4345e328f8523308c,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
647f4dabc53f943acbffbde9db87e35e,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
64836a799f01a425ff277deed36210cf,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
64bad048716c6feb71b7e86d4de897ef,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
64e7f3ba0ab29790d1ad571eed45f655,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
658be675223ffa5509203009eb7bba89,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
65cf80cfe609bc8c8a5268c72dcbacd4,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
66c2c9894033a7e09a33548f4e51c2be,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
66cad79a848b2b9476a2517a80314327,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
66f04788a17915feba394290384e13a4,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
66f5cc9041b6485114cf9555c31e908d,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
67319450f16093d1be341212bc57c86f,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
6748bc59dcdccfef45a9f45c1dac18a1,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
67bc9a23a87b07457464561b22515733,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
67e855cca15a9930d065bf9f14241b41,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
685903725349cde80b2be656ab872194,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
687caedb62d68fd4692af68d695efc1c,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
68a362123aff27d79dbc5284a948030c,confirmed_twins_gallery|rescan:user_decisions_so_far.csv,4.0,2026-08-09
68e3ae430a2afe28f0f09ba08891145c,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
68e6f2bbdbb308624ed004484a1da2b8,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
6976004fb0e04f4435b0e1e127032881,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
69a68245b813fb5a105dff02d32c6143,legacy_forced_drop,3.0,2026-08-09
69d6fdc8e8bed1323f7dd9055aeb0e6b,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
69e1d84705d16c89fb361da179c7303e,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
69f32b20f51e4166809a29e594764865,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
6a5cc0b66b8d4af9c13f1303c6de5ffb,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
6be53a9c6190b5a9240fac9b5b5eef58,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
6c3599d5faf73b34fe8d64fac9368483,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
6cbc6f7259cb45a4086cd584aec53857,confirmed_twins_gallery|rescan:PROPOSAL_A_final_drops.csv,4.0,2026-08-09
6cd581a4c4e0314e1479c0c4a24f4eb3,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
6d4e9ec6aafe17b5e3b2845905610c2a,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
6d5cb5353d700dfd4e6380508535e41b,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
6db636a5372b53a603ac3a5bde9abba0,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
6ddb61c8bad32ffc60da3a6c96e85b49,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
6deb79f9bae408e2b5bec3b5bb5414dd,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
6e1fa7c1156d3e0dda56638b893d86b6,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
6e9f8456612b8c7ee6c4a5027539bf80,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
6ef357192c2530ee54e1bd38a3231e00,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
6f7964ccd7bf337793b91b0a2c4266ca,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
6fe956eb5739f0877752cba783828cd2,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
700a11960e7458ed75689c47eeebe141,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
7011aee2bad0c61f658a9e50aa0469e3,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
70537a4b7d85e72fb377f1ced5ebd5a2,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
70f608a3fafa4e75e3201a78962109b0,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
7105b8ee8d4c00c513b334fdfdcd6c49,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
714fe03e012bb674fd7f3fc8f6763c3e,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
71a3a451b367b93c6128e26c1516379d,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
71f3ff8361e8d200a0b497ec2cdc2097,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
71fc7343524aad2c6953b454f7dce67c,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
72273ecaf2d7de847ce3555519a6257a,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
72aa3eb389001c2e3ceeb58e7b48dfe9,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
72bac273a1df78ff5d3c8628a95f8fba,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
72e996bf235d7bcec83fd9c8f7de1977,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
72ef48dc4b05d21859f3842c373e5216,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
735ed10b9f870ff45482454f55b1d807,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
73b0a645fdadb31c74ffba963d4350bc,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
742e58363ad59930dd29cd4d23e3e2e0,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
7436cdbf9876ac812cdc3ea7557aadaa,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
745fb454d6a8791d6cd69d1aa4dc90ba,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
745ff65e8c4d1006694049e1da8b938b,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
746b95b3a32975082d0ad357527ad701,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
746cfe9ab71459d51eb0fbdb72348ae8,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
749bbeaeb604f1b95ef49b17f9ffa417,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
750cf428f4f94ee2c4142320505b57e2,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
753743ff6e00c61a67516723909f71d7,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
7537c295737f3a982a8859919c962c66,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
757b927de93c8083c392f2248529d29a,user_multi_inner_twin,4.0,2026-08-09
759b9eca357202fc550e17cf10daed11,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
767cafac7ddffdb276f3f31b61c1b7ea,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
76a8ff1f9493e07c2e6cd013e3ee0d49,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
76c8934b7350a3ad777b94f624390dbf,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
771b4d1f002ddd740017d6e4371df8d0,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
773d5f35cb242573885d18d302a9157c,confirmed_twins_gallery|rescan:user_rescan_safe_page1_decisions.csv,4.0,2026-08-09
773e080a5857ba8c0669c435af2f1095,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
78bd2af7d449cc2185aaf861f61531aa,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
78d0d8888cb53a305dd5931d7cdb84eb,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
798b6d2cc34c30279d4155deebf16647,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
798bad8db4b90b6a0c012465a8fbc344,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
79d835c5885552240b7e7dd5a5201dde,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
7a0a36bc6119e3d78474e6c8ca875725,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
7a1b601b146af835cef2bc71ea599c65,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
7c440d8eb7dbda63b0b45b7773fa8279,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
7c9f666901629ca31c8dad289aa18211,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
7d87113027d6155a406eb732e2355040,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
7e33e3ef6468638fc307b42f5b78e98e,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
7e6194d098fcf07efafbe3803cb4c321,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
7ec551736c90480bb8a6fafa54f3bf97,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
7f15c706a91ae8c7ccbfaae1897aa024,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
7f57053f651025603c6b4246acd0ba54,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
7fe78b22d81b42d3bc08fca264448aa0,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
80e3e86105889bdd720cc50a512cef2f,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
810482a949cbe7f5cd785a1dd9f0122c,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
813691e100f1c3df95efc0113bf36e48,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
8143e5473a650fd79750a6b4cf7c52e1,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
81b61c22e893d8f7d5d9a32e6ff1bc3c,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
81b6b10c60f38572abf01c112ca59646,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
828b6eff01c7a265a2f6812b89744860,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
835c2db7726b399c38e5e53f1c326ab6,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
8364aaf55439cd2b1207b7bfa35d79a2,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
8410fae68bb5de5c8c1b080810903bed,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
8423df90dddd142668c18b6ab5ff7f17,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
848d1942cc5b7feb97cc03d3ad08d6f9,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
8495f8040d55ab4ac000fd91a137b0e1,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
84ea71bf97d02addf393ea467a336996,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
850b9fffc6972f75431db42dd07845a9,confirmed_twins_gallery|user_multi_C35_55_explicit_drop,3.0,2026-08-09
8520e95c49091fe5676146fcedfb3793,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
8596a2f7e68a0e11a5653fb2457db08f,confirmed_twins_gallery|rescan:PROPOSAL_A_final_drops.csv,4.0,2026-08-09
85b7b5e97f0556d09761a365234f1ac5,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
85ec340020fb63c782e84901880e8684,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
8634ef0b80d1353887839c0a4a36e074,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
8679a305ae1cb7b2ed35c30529650e47,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
867b4fa9b0b2cc3aa0bafe948d72804a,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
8690e050e07c2c2aa86f442125b3424f,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
86a2e973602ec382660c072fa42ca670,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
86d4621be3deca4f8d461e3abce7d585,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
86fad088e10612415bb805aa7d53e387,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
86ffb5b169bb7a72dffdf930233a446a,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
87099c2824149296269d9a9598f68af6,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
871e9ccf18d457762de141db98a043e7,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
872dc7b2f6261284df1088e4ef2f8256,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
8751f19f273f69ba8ea5c49dc9dd4654,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
876d25db23f2f8ed17646186a30bb263,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
877b69359277cf787d93cd17f4d2775a,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
880a1fc64038757f0a332bdf8b81ef05,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
886682be4f834c17abfcbd5137374279,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
88bde4c99e9dff4e732dd21be1bb939b,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
89312c1f707db54b1efe684669e62fe9,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
8966778378acb202c1d6686486ba6039,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
89912d7c7ffbad7504be4a75676fa4c2,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
89b62c165838d36fd294a57624db8e4f,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
89d9673df0dede5b57c52f98b43c1f9e,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
89f418346fc412a6458aaa05a224af3a,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
8ae069858aecbad846f4d69d405f9bd6,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
8af54c71033c8019017490db924dab70,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
8b1293493098a9bd999ef0c0dfdee134,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
8b36508994d132ac03c5effd255b6eaf,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
8b44ccec7265270e0524c5ab658d1344,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
8c5c7ff38873658e6047f7bd39ba0a98,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
8d4d03f080d431387a79cfbca4065dbd,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
8d58a0c1160a5cea99d5073231becd89,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
8d90013d52788c1e2f5f47ad80e65d48,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
8d9bf04e714c959d4c571030c51ee9f5,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
8dd1d17e02123008c58b1ab3652a613f,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
8e1caeb7b30b4cf3b1d07e777aca6a67,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
8e244ea370ffdb16c4d50bd271c538a8,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
8e3e843a0eebb79b5ed06f97c078eb87,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
8e9fa23bd67888cbddd7203f3a2db9fe,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
8f264374ed3fa427615c1650218e7f21,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
8f4163f9e76ce4d47678985228bace09,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
8fb12946881047895dd14ed095a99367,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
903c88d5dc12315b4f6e9d6ad6b82537,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
9064f0eb9ef8bbb376649033116fc380,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
90b46d166cca71d23d7158ce41f5863c,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
90bded96836ea370356065826e6e5824,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
90d0e6728b0cae76570b1abb459b522a,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
91a40f207d9a99e49866c204e28ce521,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
91cda229f5cca86a0d2c7bf78cfce02c,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
91dd982fbff7aa72802fbd7391cd2eff,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
920249b849efbeedab4cbfe37d735404,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
92a7876fa3e636c7cae555a615c6c192,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
92fa83d9c589d7c819d52fd8ab461241,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
949b9f749f20ec960b36bd2fe50ac056,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
94a91bf6dc832eda6a8f9fc70aae77bb,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
94ad34192c1c300da99532bb24fd7bf3,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
94e121bc4a7091b881e8dd9b6c2be6b5,confirmed_twins_gallery|rescan:PROPOSAL_A_final_drops.csv,4.0,2026-08-09
950719887cff5ded2cd4a8b4b1f76efb,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
955f09b99664b07b0cf18768c84f2253,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
95687706ffc4a2750ca1709258cc88de,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
957b6739a057adf1eef9ff91f31afe43,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
9599d5f691b56b56aac30664afa7ef45,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
96415990a25ee1d758a8bc7ae97d593f,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
964e3c2fc696bb6d6147b24dacabd54d,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
96907a7abf71ca7e5e48b36514d6c7f2,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
96dfad49d9f2d8eebfc93fa5aee86b42,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
96ebc7a4719a1f87e0d0c6623e32e48a,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
96fe9eb038ba77992ff6fd1b16ae9427,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
9716b5d2e13a28be3dc836134153720c,confirmed_twins_gallery|user_multi_C35_55_explicit_drop,3.0,2026-08-09
972205a215810bf6fe377303bfbe80de,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
9732d77870c47958a27d32126266ef89,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
97425535f7cd9edbfdcebb3d9fdce17b,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
9761fb9e15e37b85ea603dbedd0db804,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
97a83309575b765469e6a09250d92170,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
97b36902754bad28b6fd335ddfc6db55,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
97bf4d65f07954809658e01478408637,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
97e55431d1082822b2aee62193b952ed,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
98ee892e5c8c6f3f01d3f1705f16401e,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
991b6a11393bf5d10e91a50f581cba68,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
9921310eb85fdef96f5ec4b5bea102c5,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
99a799d89d57d1dd0b40728a6b7796ee,confirmed_twins_gallery|safe_iou70_twin,1.0,2026-08-09
99b5e6120fe11690a3f36994f2dba580,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
99bc60c2d554be9304993efa0a5ef740,confirmed_twins_gallery|lower_iou_implied_twin,1.0,2026-08-09
