image_id,sources,tier,frozen_on
aaaf612f7fec8578ed03e4075b429a21,user_marked_not_same_lower_iou.csv|user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
ab9b00885d5960b51efd3aa59cb95269,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
ad990202d6e12f56b9f354b707eab35b,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
ae1c6bd846449adbde74b0cba5cb7a19,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
ae7dd6b6b0749f3b9b3001629b9db512,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
aeaa36ea58cad0b8121e59321ef1d41e,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
b01f92809dbfa747dc4d1881f400d99b,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
b13961504ea859ff34a150bc19fed335,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
b1f6f5539ae4fdb9b931788dda704712,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
b2de71e7e1619aa395f55e9859849f2f,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
b31d1678d2148a94702ffa5bd6ac3aba,rescan:user_rescan_safe_page1_decisions.csv|user_marked_not_same_safe_pairs.csv|user_safe_not_twins_p476_480_511.json,4.0,2026-08-09
b3438f39bb7db17a8c77e5520613de21,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
b4265cba12f772b5bb29989f775f8906,user_marked_not_same_soft24_regroup.csv,2.0,2026-08-09
b4bebe718759817d5cf440821cf435d7,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
b4f14cae24e001bad06e5a7e42f1002b,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
b57e87397f4281b1d3a918c7bd2c9e3a,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
b6084b84b97f67f4bd6adbf1fb74f2d2,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
b61a1c350af793cba5f2e936ed314627,user_marked_not_same_lower_iou.csv|user_marked_not_same_lower_iou_forced_train.csv|user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
b673c0657c283f76f9020350bba98614,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
b6ded09044a0e4415d7c2424f3597e3e,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
b79a6f8a47e79bfc1dabc48c37d54464,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
b801c926e3101268f1b816bd658bcc2f,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
bb8c26c5d0ec96b601d3ac2bd4fb2283,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
bbbe47a9dda0f30ae9d6457531b84ffa,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
bbde3819952e358ed7c67acd1cd4516e,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
bd9022853225c1e8a46bc9eca27533f0,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
bd95b9c20d2a8dd686fb0f64432aa82f,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
be4ed7eb6be88b0c859a7dbdea0c90fc,user_marked_not_same_lower_iou.csv|user_marked_not_same_lower_iou_forced_train.csv|user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
befda4b7504b03a7d5e9ca92f2757c41,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
c04e3f99d8842fed006ee780528e3241,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
c0910c1a35e06c172ab6403b20a6b9f0,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
c0dbbf2b29da2ef0cab6bc7032e7ac92,rescan:user_rescan_safe_page1_decisions.csv|user_marked_not_same_safe_pairs.csv|user_not_twins_p414_827_828_837_839.json,4.0,2026-08-09
c10d4753ac1782268289014b69697b90,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
c4a30ab614d7d3e37e99434341191331,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
c4cde1827d4895957ca8507e37a3cf76,rescan:user_rescan_safe_page1_decisions.csv|user_marked_not_same_safe_pairs.csv,4.0,2026-08-09
c4d5155c07787c688cae24917bf96411,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
c4e0ad6ea862813515ef53b70ad8021e,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
c507324c055ea7ec7a235159dc97675e,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
c54e20196fd1f02eef4fe02190e773d9,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
c565cc5d7e32aa5bb05dfa84aa5f442f,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
c6b4ba956e1d4fbe744d6e2839b4a723,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
c6d87f56f56c456d38f3b6967eb21eab,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
c707c255c4694985f6f68331571bc656,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
c76877d174f7020e6194d6b06aec770a,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
c93d4db23236f4e9d44fb3e4966b0bd3,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
c9600084eb770e9fd5eecff32421e4d3,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
cb0a506d82d41888c1e0b1d54649a53c,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
cb56eeb149fe1d3df30a43e374d7ab94,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
cbe58732cb94078090d6a35b712e19d8,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
cc749cec9e37b3e141e62a6a33c6eaf3,user_marked_not_same_lower_iou.csv|user_marked_not_same_lower_iou_forced_train.csv|user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
cdc62b9e07d25bb4ceac1ba9d09e6e12,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
cdcf73225944d4e87e64f178371d897b,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
cf19c18868fc35dfd2628358ca4b73f1,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
cf28cb8b44e9549b766ece06085f647f,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
cfdac1ca5172b91340648a9c1ed43a65,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
d0a19a35996817e2b7a5f4c6c35c57be,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
d1766314b6c9a6f528f4cb6643798d41,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
d2e99d97cea5ba41f7d2e30a221adee4,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
d49075075de98ba225b3306bc8cfca44,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
d5bf3e7b1d30bf762b03b60d88177b20,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
d6554a3cff6d6ceb5597382238954aa1,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
d676924aa4d2c3259e47e91955fe161f,rescan:user_rescan_safe_page1_decisions.csv|user_marked_not_same_safe_pairs.csv,4.0,2026-08-09
d6807acfabc838eb944b797b116d3fb4,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
d72d765ec852ae3f40b39fa6111aa1a0,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
d78288ac0177943bc0eead193451098e,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
d8530375294e4c94c9c2aa2c7f79c13c,user_marked_not_same_lower_iou.csv|user_marked_not_same_lower_iou_forced_train.csv|user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
da610fb22e9ba742ebb7a9117b2f24cc,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
da84230d35b22a900b153d5cb969a7a7,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
db72f176da2067093266eea7b743a949,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
dbbd706e74cdd87e423b5e28d3c7f25a,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
dd11c9143fb6c56396e0693465d2430e,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
df599862faf0cd78b880fa7f6644407e,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
e19325ebb64adc3293f7173d7a337409,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
e241df65ca9194cb95c86f93ddd85bf7,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
e29f49849de6ff182d115fe2aa6cac3a,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
e32eaa0214217a140bd12cd1592d9558,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
e3a86173361dbf0574a3781d540b5259,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
e3f0542a702cef736b649df9a3a98e8c,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
e4229a7cea9d61ea5485091142e2fd3e,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
e47409feff05e7815c2908a2af47746b,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
e4778d4b43e8e8877770edbfb2d4b3c1,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
e528d21e5e6c87a9a1579214f6ec345d,user_marked_not_same_lower_iou.csv|user_marked_not_same_lower_iou_forced_train.csv,2.0,2026-08-09
e5c045c4083859b242af4d1b3bc1dc65,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
e610af2c9bdb892102c1c239c836121f,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
e6b528e0bd6d4b69e3bfe318e550cbe1,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
e7b8d4f1978aa78ee6d5ba378a12348f,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
e830b99a9330e3fa4feee8ac6f219083,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
e8d79e4c9b85f70b581e3403241672e5,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
e956c0c77d87f17644ec64ccd2abd66a,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
ea4567ff965f38683bdc7c7af2e08ae4,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
eaec64217afad712384c73f33591e422,user_marked_not_same_lower_iou.csv|user_marked_not_same_lower_iou_forced_train.csv,2.0,2026-08-09
eb62229279cd8ab73c9ca81171f14762,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
ec2657eff0395f0c0eddac5b35cf584a,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
ecbfe1443366caf1e5c4e0d9985d5c85,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
ed15d638e47b2a7c449674702e4d988c,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
ed3028d82ffde075540a2d54abed2b15,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
edb53390a53397b29cb85e21501b8efb,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
ee17748d9c053471c135f5a397e26560,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
eea0cd8ab449057ce50b7d411b63d6e3,user_marked_not_same_lower_iou.csv|user_marked_not_same_lower_iou_forced_train.csv|user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
ef77487acc19480876090652206c7e05,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
ef7e5ebd23757e3446d0bc4c47dc8e96,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
f02b9020d7bc40972be3d30d13b745c4,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
f0aa8148ce45747389ea072aaaae57ae,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
f102169b07ee29e61ed6001725f076e7,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
f18cbfc916ac8e35595c53c801784470,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
f344628cd3bfd6e1cd80456bca9358ab,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
f3e61a3dec438a366b62df1db47a4cd3,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
f43994e34472b340e138b082c25d01e7,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
f462949a2cc511afbc4e842a44cbe83e,user_marked_not_same_lower_iou.csv|user_marked_not_same_lower_iou_forced_train.csv,2.0,2026-08-09
f48064fda016dbc4391c353afb9e61c0,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
f4fb736869313562fdc74a65b7b9eb2a,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
f52d96b6efd32aa558588dd2e8fe1dfd,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
f534baed77c3ea8471dae9811cc235f1,user_marked_not_same_lower_iou.csv|user_marked_not_same_lower_iou_forced_train.csv,2.0,2026-08-09
f61ec97dd1808dd49436c25aac6e0c4c,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
f653a47f9ec6465f92f08db9385e89ac,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
f6df497ddcb8f033d7c28c05fe242aaa,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
f6f6fd84d5275c9f2caa8edb15141607,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
f800a3979b283e4b697fa2aade0c1947,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
f815e7ebafbbfa2578e3abadc8a5d15b,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
f82ed3f5d1a4a974884f7180af4f9ba5,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
f83af16db53783f37f6614cf3bc3e5af,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
f8e31591718a4a1934728a9767c6459c,user_marked_not_same_lower_iou.csv,2.0,2026-08-09
f90b38ef792d1763de8a25d33fdff1cc,user_marked_not_same_lower_iou.csv|user_marked_not_same_lower_iou_forced_train.csv,2.0,2026-08-09
fa185cbfa3c6bb40a7dd0397b88539d9,user_marked_not_same_lower_iou.csv|user_marked_not_same_lower_iou_forced_train.csv|user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
fa1a79a5248bf5f5742fb14dabc070c6,user_marked_not_same_lower_iou_forced_train.csv,2.0,2026-08-09
fa741c964934cb194701d6630356adb0,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
fa74ab756f01ab6b562643955d297cba,user_marked_not_same_lower_iou.csv|user_marked_not_same_lower_iou_forced_train.csv|user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
fae6996aeed84a9a75cbe726be46bab3,rescan:user_rescan_safe_page1_decisions.csv|user_marked_not_same_safe_pairs.csv|user_safe_not_twins_p476_480_511.json,4.0,2026-08-09
fb8886059879eaac70139336cb525838,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
fd05529859cf5ee53ab967a009dc7c06,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
fd34d5fda33d3e8281837a2a4511f7fd,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
fe354e2b6f25e4f4110aed552eb55fc5,user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
ff1ca9ec7c9d1694dcacaf5176976967,user_marked_not_same_lower_iou.csv|user_marked_not_same_lower_iou_forced_train.csv|user_multi_C1_35_final_decisions.csv,3.0,2026-08-09
ff80dfefc41b8863b476c5840f88fec0,rescan:user_proposalA_keeps_decisions.csv,4.0,2026-08-09
