drop_id,source,alive,protected_not_twin,should_be_gone
4f8ea724680d43c27a0a2f022fbee4d8,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
4fae900c0644c8418c2028629afbd4e5,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
4fbcad209342f96710a73a57aa14a55f,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
4ff695dbae442434b502b0605fd14675,multi_greedy_drop,True,False,True
500b90c3e7eba2e3b25818a8c1834d45,multi_greedy_drop,True,False,True
50d2485d0802f6b27cff432ed6f8be70,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
50f74e7e621541065c3b5955d41782f2,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
51b9b885a29947706f22bc545238cb84,multi_greedy_drop,True,False,True
5203b6b2f6c3e46cdb2f09b9d99a5ecd,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
5252182ded15f6179aba4b367c0215dc,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
529ba9e8521115b9d2a606a2dd5ef7e9,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
53a0d392e204cdbaa181fe636dd62600,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
53c13f2dba313251cb0e86eeedda6bbd,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
53dfff0cecd06c15f600d334e7324b78,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
5497b569f15cb7ea779cc176d1faebe0,multi_greedy_drop,True,False,True
5504b8b281b572e1da90774ff3f207c6,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
55321af8983669e2145d69e518fbc54c,multi_greedy_drop,True,False,True
554c017aec32fb7b6448c3ba22d3f0e4,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
5568eb519a51d50f5b2ac52321a6efdd,lower_iou_implied_twins,True,False,True
55871a7a0ec1e0958ce44dd101d48be7,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
55bc19f33c8e76d179d4fff167424383,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
55e4c013d70e60e4db9425f9f6fd8997,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
5618c8129a6db9d5d94bb26f2b58fe4f,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
562ed7c01bf09ec8162007d798ff0b51,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
565b748e64e5f6895bb1abce1a7ec163,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
56a882d88e118dcb77a63bfdbdf0b716,multi_greedy_drop,True,False,True
56c011c71edcba80e2c4fb87d1d0f26e,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
5764f6df31c3c05b73dfc0fe5c7bad04,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
581a0ecff3a2c886dbf5725909d210fe,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
5846acd1f690271cfb0264154dcccdd9,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
58476708525d4b4fb5308d069645e097,multi_greedy_drop,True,False,True
585673c1e2a7911db8386224726284ed,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
58accdf477bd85e51be2e67c291b0896,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
58c59865a2b61e6dcd15fdd75c03f8ce,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
58d13c5b7c1d86814e7a9451fef0d9d5,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
59bc7df93b3b01dc3a1f3935555c3009,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
59f2e4a9a209e933826447819f890aec,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
5a6125bdeb2906ba9267a26e98de56e5,multi_greedy_drop,True,False,True
5a89e95c1dfe4f320ac954517281f9eb,multi_greedy_drop,True,False,True
5ad5cca8bc4c96585d42a6f8369be1e7,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
5af696841a9c6453f9f667bdab0621e5,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
5b003d43ec0ce5979062442486f84cf7,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
5b2c1fcb4a370400b64df671560fb733,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
5b63be15731e9414734353fa1b91adb4,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
5bc396007c667e5fec6587d07a9af93e,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
5c023def11d24939459afd3e3cb69620,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
5c083ab21fc57c0954468ab46aa7fb16,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
5c845f5a01b97dd479aeef86b465605f,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
5c975e69eee9359ebe8da3f2a376fefb,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
5d04a3fbf6bc76e526f4d1c3d763229f,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
5d3dfae104348251b8fbc99f8d39a601,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
5d438b93171c54575c3248d799952a8c,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
5d5ba6a776e985a917f0028258d6593a,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
5dbe471927123756883dc4ec6121a72c,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
5dfa62a4dcf79b511d935096233f35e3,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
5dfac783c03cb58f51dd856ecc2bc16c,multi_greedy_drop,True,False,True
5dfb4fde4486edf9f5863e61a1ba016c,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
5ebc2544193fed9aa6e846641a8d8f1e,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
5ed3bb060e0e6d7fe6472f1982e530e9,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
5f40e0b339592b1b70f17134a06abf98,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
5f554a63b2a187b75a1764282fbf10b6,confirmed_twins_keep_drop|friday_still_dropped_explicit|multi_greedy_drop,False,False,True
5f6b700d24076d52b81361befbc88af1,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
5f95d17c869a6b92214c6b0c2aebfccb,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
5ffcf2372542336fe4ee3585bd07b6f2,multi_greedy_drop,True,False,True
6071aa8ba6c71f822201674f662a2058,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
60a15dda8570e347a3529a062fb1d5c9,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
60a18d14b13eb21b56f3d3e77a315af7,multi_greedy_drop,True,False,True
60d32cd009e0175fe8607166861cd430,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
60e51083a75aa5283aadde7f110df48e,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
6109a474ebb5c73ef1dc5fe36c6f7df2,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
616abef9b646a96fb3f9fa9171d98e28,multi_greedy_drop,True,False,True
61838ed2c863a4b4d7b851854f990941,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
61d53ad3869b865564520488312443f2,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
620a6fbf50a7463ed0a8932782d7b969,confirmed_twins_keep_drop|multi_greedy_drop,True,False,True
62202e376a671af629cc7c309561ff56,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
6259bdf29094e9a832bb47b970ff8cce,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
63006577b07056d2789dedce40da466d,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
6303244b26eef8e081298bfeac827403,confirmed_twins_keep_drop|multi_greedy_drop,True,False,True
630ead3f5eee9ca3d292d65a785d480b,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
63119b7889164b2153a2ec1c829ea853,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
63226114e772943ce7f8017d9f5d4b90,confirmed_twins_keep_drop|multi_greedy_drop,True,False,True
632bb32084df3f4c50164c2c684d34ab,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
6392947d42a28861f68363b1f2e536e5,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
63e71c21ffc027a4b9f256840072e28f,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
63ec04bc1c32dd36fc1bfa2846a0c98f,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
644009d197e73a26659353807e116e84,lower_iou_implied_twins,True,False,True
644c556ebc3fc0c4345e328f8523308c,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
647f4dabc53f943acbffbde9db87e35e,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
64836a799f01a425ff277deed36210cf,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
64bad048716c6feb71b7e86d4de897ef,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
64e7f3ba0ab29790d1ad571eed45f655,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
6549ae500a4a645d44efb7a611c5ab21,multi_greedy_drop,True,False,True
658be675223ffa5509203009eb7bba89,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
65bf2cc6f9ed1eed86b8e7a908efe834,lower_iou_implied_twins|multi_greedy_drop,True,False,True
65cf80cfe609bc8c8a5268c72dcbacd4,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
66c2c9894033a7e09a33548f4e51c2be,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
66cad79a848b2b9476a2517a80314327,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
66f04788a17915feba394290384e13a4,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
66f5cc9041b6485114cf9555c31e908d,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
67319450f16093d1be341212bc57c86f,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
6748bc59dcdccfef45a9f45c1dac18a1,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
67bc9a23a87b07457464561b22515733,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
67e855cca15a9930d065bf9f14241b41,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
685903725349cde80b2be656ab872194,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
687caedb62d68fd4692af68d695efc1c,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
68a362123aff27d79dbc5284a948030c,confirmed_twins_keep_drop|multi_greedy_drop,True,False,True
68e3ae430a2afe28f0f09ba08891145c,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
68e6f2bbdbb308624ed004484a1da2b8,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
6976004fb0e04f4435b0e1e127032881,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
69d6fdc8e8bed1323f7dd9055aeb0e6b,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
69e1d84705d16c89fb361da179c7303e,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
69f0dfb6f42c910861aa0bbb23a12639,multi_greedy_drop,True,False,True
69f32b20f51e4166809a29e594764865,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
6a5cc0b66b8d4af9c13f1303c6de5ffb,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
6aff87e11871f4ce9682eec497239c71,multi_greedy_drop,True,False,True
6b53efd54fcafb28657d482fc492fd61,multi_greedy_drop,True,False,True
6be53a9c6190b5a9240fac9b5b5eef58,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
6c3599d5faf73b34fe8d64fac9368483,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
6cbc6f7259cb45a4086cd584aec53857,confirmed_twins_keep_drop|multi_greedy_drop,True,False,True
6cd581a4c4e0314e1479c0c4a24f4eb3,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
6d2cf90cf2df03cf1d9f2eb38362f58d,multi_greedy_drop,True,False,True
6d4e9ec6aafe17b5e3b2845905610c2a,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
6d5cb5353d700dfd4e6380508535e41b,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
6db636a5372b53a603ac3a5bde9abba0,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
6ddb61c8bad32ffc60da3a6c96e85b49,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
6deb79f9bae408e2b5bec3b5bb5414dd,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
6e1fa7c1156d3e0dda56638b893d86b6,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
6e8abccc98b71d43a680d69b3f9af124,multi_greedy_drop,True,False,True
6e9f8456612b8c7ee6c4a5027539bf80,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
6ef357192c2530ee54e1bd38a3231e00,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
6f50ffdccefb38de120dfb796577fd5b,multi_greedy_drop,True,False,True
6f7964ccd7bf337793b91b0a2c4266ca,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
6fe956eb5739f0877752cba783828cd2,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
700a11960e7458ed75689c47eeebe141,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
7011aee2bad0c61f658a9e50aa0469e3,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
70537a4b7d85e72fb377f1ced5ebd5a2,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
70f608a3fafa4e75e3201a78962109b0,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
70fa73960db8729c176876aefff96562,multi_greedy_drop,True,True,False
7105b8ee8d4c00c513b334fdfdcd6c49,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
714fe03e012bb674fd7f3fc8f6763c3e,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
71a3a451b367b93c6128e26c1516379d,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
71f3ff8361e8d200a0b497ec2cdc2097,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
71fc7343524aad2c6953b454f7dce67c,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
72273ecaf2d7de847ce3555519a6257a,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
72aa3eb389001c2e3ceeb58e7b48dfe9,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
72bac273a1df78ff5d3c8628a95f8fba,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
72e996bf235d7bcec83fd9c8f7de1977,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
72ef48dc4b05d21859f3842c373e5216,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
735ed10b9f870ff45482454f55b1d807,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
73b0a645fdadb31c74ffba963d4350bc,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
73f6bfb643e1d0d8d3868b7f1f0cd33d,multi_greedy_drop,True,False,True
742e58363ad59930dd29cd4d23e3e2e0,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
7436cdbf9876ac812cdc3ea7557aadaa,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
7453f914420e9b89a68dae903210b8b8,multi_greedy_drop,True,False,True
745fb454d6a8791d6cd69d1aa4dc90ba,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
745ff65e8c4d1006694049e1da8b938b,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
746b95b3a32975082d0ad357527ad701,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
746cfe9ab71459d51eb0fbdb72348ae8,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
749bbeaeb604f1b95ef49b17f9ffa417,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
750cf428f4f94ee2c4142320505b57e2,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
753743ff6e00c61a67516723909f71d7,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
7537c295737f3a982a8859919c962c66,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
757b927de93c8083c392f2248529d29a,multi_greedy_drop,True,False,True
759b9eca357202fc550e17cf10daed11,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
767cafac7ddffdb276f3f31b61c1b7ea,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
76a8ff1f9493e07c2e6cd013e3ee0d49,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
76c8934b7350a3ad777b94f624390dbf,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
771b4d1f002ddd740017d6e4371df8d0,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
773d5f35cb242573885d18d302a9157c,confirmed_twins_keep_drop|multi_greedy_drop|user_rescan_safe_page1_decisions.csv,False,False,True
773e080a5857ba8c0669c435af2f1095,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
78bd2af7d449cc2185aaf861f61531aa,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
78d0d8888cb53a305dd5931d7cdb84eb,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
798b6d2cc34c30279d4155deebf16647,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
798bad8db4b90b6a0c012465a8fbc344,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
79d835c5885552240b7e7dd5a5201dde,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
7a0a36bc6119e3d78474e6c8ca875725,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
7a1b601b146af835cef2bc71ea599c65,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
7a2980fb744ca6ea7a9b5d9fa4d838bb,multi_greedy_drop,True,False,True
7baf8e46e8720b8b2d379d2ed3b776b2,multi_greedy_drop,True,False,True
7c440d8eb7dbda63b0b45b7773fa8279,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
7c9f666901629ca31c8dad289aa18211,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
7d3af9f4ccc93603028c8bcacf2d4dff,multi_greedy_drop,True,False,True
7d5dbfb91ce9be33221e4ba9358326fd,multi_greedy_drop,True,True,False
7d87113027d6155a406eb732e2355040,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
7e33e3ef6468638fc307b42f5b78e98e,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
7e6194d098fcf07efafbe3803cb4c321,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
7ec551736c90480bb8a6fafa54f3bf97,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
7f15c706a91ae8c7ccbfaae1897aa024,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
7f57053f651025603c6b4246acd0ba54,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
7fa4634ab59a7832bc877fef162eacaa,confirmed_twins_keep_drop|multi_greedy_drop,True,True,False
7fe78b22d81b42d3bc08fca264448aa0,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
80e3e86105889bdd720cc50a512cef2f,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
810482a949cbe7f5cd785a1dd9f0122c,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
813691e100f1c3df95efc0113bf36e48,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
8143e5473a650fd79750a6b4cf7c52e1,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
81750e90bca04910ea17513321e4a204,multi_greedy_drop,True,False,True
81b61c22e893d8f7d5d9a32e6ff1bc3c,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
81b6b10c60f38572abf01c112ca59646,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
828b6eff01c7a265a2f6812b89744860,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
82fbcd590d5506b7ce1122ee7159449d,multi_greedy_drop,True,False,True
835c2db7726b399c38e5e53f1c326ab6,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
8364aaf55439cd2b1207b7bfa35d79a2,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
8410fae68bb5de5c8c1b080810903bed,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
8423df90dddd142668c18b6ab5ff7f17,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
848d1942cc5b7feb97cc03d3ad08d6f9,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
8495f8040d55ab4ac000fd91a137b0e1,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
84ea71bf97d02addf393ea467a336996,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
850b9fffc6972f75431db42dd07845a9,confirmed_twins_keep_drop|friday_still_dropped_explicit,False,False,True
8520e95c49091fe5676146fcedfb3793,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
85476f0cdde5f4f30e47541d5ba44586,multi_greedy_drop,True,False,True
8596a2f7e68a0e11a5653fb2457db08f,confirmed_twins_keep_drop|multi_greedy_drop,True,False,True
85b7b5e97f0556d09761a365234f1ac5,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
85ec340020fb63c782e84901880e8684,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
8634ef0b80d1353887839c0a4a36e074,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
8679a305ae1cb7b2ed35c30529650e47,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
867b4fa9b0b2cc3aa0bafe948d72804a,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
8690e050e07c2c2aa86f442125b3424f,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
86a2e973602ec382660c072fa42ca670,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
86d4621be3deca4f8d461e3abce7d585,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
86fad088e10612415bb805aa7d53e387,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
86ffb5b169bb7a72dffdf930233a446a,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
87099c2824149296269d9a9598f68af6,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
871e9ccf18d457762de141db98a043e7,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
872dc7b2f6261284df1088e4ef2f8256,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
874023604daab651e40939b852e94291,multi_greedy_drop,True,False,True
8751f19f273f69ba8ea5c49dc9dd4654,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
876d25db23f2f8ed17646186a30bb263,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
877b69359277cf787d93cd17f4d2775a,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
878be7ee5bdda3b29e2417f6dc93af64,multi_greedy_drop,True,False,True
880a1fc64038757f0a332bdf8b81ef05,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
883da8599360fdc5f7ce01ec771b2e65,multi_greedy_drop,True,False,True
886682be4f834c17abfcbd5137374279,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
887d935886b409acc14fa55a3c7e05ba,multi_greedy_drop,True,False,True
88bde4c99e9dff4e732dd21be1bb939b,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
89312c1f707db54b1efe684669e62fe9,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
8966778378acb202c1d6686486ba6039,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
89912d7c7ffbad7504be4a75676fa4c2,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
89b62c165838d36fd294a57624db8e4f,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
89d9673df0dede5b57c52f98b43c1f9e,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
89f418346fc412a6458aaa05a224af3a,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
8a1520420384d8c11733edd40969effc,multi_greedy_drop,True,False,True
8ae069858aecbad846f4d69d405f9bd6,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
8af54c71033c8019017490db924dab70,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
8b126306391fa2af0f8bea265f2c9666,confirmed_twins_keep_drop|multi_greedy_drop,True,False,True
8b1293493098a9bd999ef0c0dfdee134,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
8b19e141c1741cb06bdff6bffc9503b1,multi_greedy_drop,True,True,False
8b36508994d132ac03c5effd255b6eaf,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
8b44ccec7265270e0524c5ab658d1344,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
8c5c7ff38873658e6047f7bd39ba0a98,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
8d4d03f080d431387a79cfbca4065dbd,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
8d5860e10e09ee25e066ee7fb699453d,multi_greedy_drop,True,True,False
8d58a0c1160a5cea99d5073231becd89,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
8d90013d52788c1e2f5f47ad80e65d48,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
8d9bf04e714c959d4c571030c51ee9f5,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
8dd1d17e02123008c58b1ab3652a613f,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
8e1caeb7b30b4cf3b1d07e777aca6a67,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
8e244ea370ffdb16c4d50bd271c538a8,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
8e3e843a0eebb79b5ed06f97c078eb87,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
8e9fa23bd67888cbddd7203f3a2db9fe,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
8efdb7429bd48a9e77862d5af5351267,multi_greedy_drop,True,False,True
8f18d0ffda3fb439d6ad4473d575409d,multi_greedy_drop,True,False,True
8f264374ed3fa427615c1650218e7f21,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
8f4163f9e76ce4d47678985228bace09,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
8fb12946881047895dd14ed095a99367,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
903c88d5dc12315b4f6e9d6ad6b82537,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
9064f0eb9ef8bbb376649033116fc380,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
9098b613c1e7dc1e50790bbdaafd4828,multi_greedy_drop,True,False,True
90b46d166cca71d23d7158ce41f5863c,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
90bded96836ea370356065826e6e5824,confirmed_twins_keep_drop|legacy_safe_iou70,False,False,True
90d0e6728b0cae76570b1abb459b522a,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
91a40f207d9a99e49866c204e28ce521,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
91cda229f5cca86a0d2c7bf78cfce02c,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
91dd982fbff7aa72802fbd7391cd2eff,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
920249b849efbeedab4cbfe37d735404,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
92a7876fa3e636c7cae555a615c6c192,confirmed_twins_keep_drop|lower_iou_implied_twins,False,False,True
